TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588187530950	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533262642400.png
1588187531046	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533360499900.png
1588187531145	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533455871100.png
1588187531238	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533550943800.png
1588187531334	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533647359700.png
1588187531433	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533745605100.png
1588187531526	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533839607900.png
1588187531625	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187533939155700.png
1588187531721	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187534034222100.png
1588187531817	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187534131157200.png
1588187531919	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000097	img__0_1588187534231730400.png
1588187532015	0.000005	-0.000018	-0.149021	0.999999	-0.001194	-0.000409	-0.000180	img__0_1588187534328821800.png
1588187532111	0.000100	-0.000307	-0.174612	0.999997	-0.002289	-0.000760	-0.000553	img__0_1588187534424983800.png
1588187532207	0.000400	-0.001215	-0.248944	0.999995	-0.002819	-0.000942	-0.001140	img__0_1588187534520661000.png
1588187532303	0.000958	-0.002897	-0.371783	0.999993	-0.003108	-0.001037	-0.001874	img__0_1588187534617982800.png
1588187532402	0.001939	-0.005444	-0.535230	0.999724	-0.003318	-0.023101	-0.002666	img__0_1588187534714568200.png
