TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588259331328	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000019	img__0_1588259331683356400.png
1588259331436	0.000012	0.000016	-0.162912	1.000000	0.000549	-0.000444	0.000034	img__0_1588259331789906600.png
1588259331544	0.000181	0.000231	-0.251302	0.999999	0.001010	-0.000811	0.000100	img__0_1588259331897572500.png
1588259331652	0.000637	0.000805	-0.408791	0.999999	0.001225	-0.000982	0.000202	img__0_1588259332006986700.png
1588259331763	0.001343	0.001691	-0.575178	0.999999	0.001331	-0.001067	0.000331	img__0_1588259332118556000.png
1588259331871	0.002231	0.002803	-0.715732	0.999998	0.001382	-0.001105	-0.000432	img__0_1588259332228243200.png
1588259331982	0.003359	0.004216	-0.838765	0.999781	0.001422	-0.001104	-0.020855	img__0_1588259332338633500.png
1588259332090	0.004675	0.005858	-0.938150	0.996474	0.001451	-0.001083	-0.083885	img__0_1588259332447318000.png
1588259332204	0.006308	0.007864	-1.020588	0.982009	0.001436	-0.001087	-0.188827	img__0_1588259332558357900.png
1588259332309	0.008059	0.009935	-1.076257	0.951976	0.001370	-0.001133	-0.306167	img__0_1588259332665586400.png
1588259332411	0.010014	0.012111	-1.112013	0.903425	0.001260	-0.001210	-0.428742	img__0_1588259332768417500.png
1588259332519	0.012382	0.014528	-1.130385	0.829322	0.001101	-0.001313	-0.558768	img__0_1588259332875570000.png
1588259332624	0.014991	0.016912	-1.129125	0.734991	0.000912	-0.001416	-0.678074	img__0_1588259332980246200.png
1588259332729	0.017895	0.019248	-1.108853	0.620754	0.000695	-0.001510	-0.784003	img__0_1588259333085173700.png
1588259332840	0.021237	0.021579	-1.062410	0.496531	0.000424	-0.001594	-0.868017	img__0_1588259333195119500.png
1588259332954	0.024913	0.023730	-0.993933	0.399857	0.000120	-0.001667	-0.916576	img__0_1588259333310886100.png
1588259333065	0.028029	0.024948	-0.913346	0.333893	-0.071183	-0.025982	-0.939560	img__0_1588259333421433300.png
1588259333173	0.014420	0.013296	-0.854878	0.281698	-0.177147	-0.050809	-0.941639	img__0_1588259333528883300.png
1588259333278	-0.042319	-0.025840	-0.826743	0.244550	-0.227574	-0.057558	-0.940794	img__0_1588259333633965100.png
1588259333392	-0.167149	-0.103357	-0.819845	0.223446	-0.162651	-0.041987	-0.960132	img__0_1588259333748466600.png
1588259333503	-0.324204	-0.197428	-0.796615	0.212026	-0.076976	-0.022200	-0.973975	img__0_1588259333856361200.png
1588259333611	-0.491812	-0.298089	-0.758115	0.207481	-0.049654	-0.084259	-0.973338	img__0_1588259333967149700.png
1588259333728	-0.682596	-0.437696	-0.741614	0.205774	-0.033436	-0.108825	-0.971955	img__0_1588259334083462000.png
1588259333836	-0.862227	-0.604441	-0.773317	0.204833	-0.017056	-0.049554	-0.977393	img__0_1588259334193685200.png
1588259333953	-1.058275	-0.801600	-0.816294	0.204972	-0.006055	-0.077887	-0.975645	img__0_1588259334308520200.png
1588259334070	-1.251931	-1.016602	-0.835626	0.203432	-0.009966	-0.189527	-0.960518	img__0_1588259334424200700.png
1588259334181	-1.429420	-1.259258	-0.834053	0.204691	-0.014965	-0.155302	-0.966312	img__0_1588259334536396600.png
1588259334292	-1.600288	-1.552433	-0.871800	0.206148	-0.004001	-0.071614	-0.975889	img__0_1588259334648068500.png
1588259334403	-1.766872	-1.872148	-0.958005	0.203519	0.001050	-0.031695	-0.978557	img__0_1588259334759460600.png
1588259334511	-1.927023	-2.189951	-1.029146	0.201618	0.003261	-0.013070	-0.979372	img__0_1588259334866809800.png
1588259334619	-2.085744	-2.509763	-1.081318	0.200385	0.004286	-0.004014	-0.979700	img__0_1588259334975031300.png
1588259334724	-2.238840	-2.820853	-1.114979	0.199638	0.004755	0.000305	-0.979858	img__0_1588259335081359100.png
1588259334835	-2.399148	-3.148811	-1.168450	0.199174	0.004991	0.002529	-0.979948	img__0_1588259335190366900.png
1588259334943	-2.553311	-3.466229	-1.277724	0.198937	0.005098	0.003569	-0.979993	img__0_1588259335298575300.png
1588259335051	-2.706313	-3.782210	-1.375800	0.198838	0.005150	0.004074	-0.980010	img__0_1588259335409170800.png
1588259335159	-2.858236	-4.096718	-1.454614	0.198831	0.005174	0.004319	-0.980011	img__0_1588259335514783600.png
1588259335267	-3.009088	-4.409705	-1.514546	0.198883	0.005186	0.004438	-0.979999	img__0_1588259335622016400.png
1588259335372	-3.154727	-4.712520	-1.554976	0.198972	0.005192	0.004495	-0.979981	img__0_1588259335729085000.png
1588259335477	-3.299360	-5.013866	-1.577988	0.199085	0.005194	0.004523	-0.979958	img__0_1588259335835157700.png
1588259335588	-3.451169	-5.330838	-1.583476	0.199223	0.005195	0.004538	-0.979930	img__0_1588259335945169400.png
1588259335702	-3.605920	-5.654675	-1.568993	0.199376	0.005195	0.004546	-0.979899	img__0_1588259336055958400.png
1588259335810	-3.751549	-5.959420	-1.542544	0.199411	0.005232	0.048757	-0.978688	img__0_1588259336166380000.png
1588259335918	-3.898446	-6.246473	-1.543973	0.197981	0.016635	0.143630	-0.969483	img__0_1588259336274026100.png
1588259336026	-4.048022	-6.502011	-1.551593	0.200363	0.008657	0.081310	-0.976304	img__0_1588259336383791600.png
1588259336137	-4.203067	-6.746960	-1.541522	0.201598	0.001158	0.073447	-0.976710	img__0_1588259336492273500.png
1588259336239	-4.348900	-6.951885	-1.547552	0.199800	0.001668	0.170500	-0.964887	img__0_1588259336595436600.png
1588259336347	-4.511789	-7.124773	-1.579220	0.201683	0.002014	0.132090	-0.970501	img__0_1588259336703940200.png
1588259336458	-4.684254	-7.274356	-1.594334	0.203556	0.001685	0.092859	-0.974648	img__0_1588259336814783400.png
1588259336563	-4.851737	-7.389403	-1.622676	0.200680	0.019797	0.158508	-0.966546	img__0_1588259336919187300.png
1588259336671	-5.027172	-7.475692	-1.650604	0.203567	0.010614	0.083290	-0.975454	img__0_1588259337027434500.png
1588259336776	-5.198734	-7.543007	-1.659710	0.205096	0.005004	0.039861	-0.977917	img__0_1588259337131944500.png
1588259336881	-5.370732	-7.602468	-1.651155	0.205995	0.002022	0.019016	-0.978366	img__0_1588259337237720900.png
1588259336989	-5.547825	-7.659707	-1.624279	0.206612	0.000532	0.008427	-0.978387	img__0_1588259337345416800.png
1588259337091	-5.720040	-7.713599	-1.582241	0.207040	-0.000150	0.003462	-0.978326	img__0_1588259337449833100.png
1588259337196	-5.887302	-7.765246	-1.522270	0.207384	-0.000496	0.000895	-0.978259	img__0_1588259337553424600.png
1588259337304	-6.064135	-7.820199	-1.443183	0.207225	0.003486	-0.057561	-0.976592	img__0_1588259337661019300.png
1588259337412	-6.237706	-7.886560	-1.345626	0.204880	0.005851	-0.174913	-0.963014	img__0_1588259337767946000.png
1588259337526	-6.412442	-7.989915	-1.217990	0.205427	0.000924	-0.152561	-0.966708	img__0_1588259337883937700.png
1588259337634	-6.571038	-8.117185	-1.074880	0.209292	0.014271	-0.065641	-0.975543	img__0_1588259337991003900.png
1588259337739	-6.719289	-8.252971	-0.919638	0.215145	0.096132	0.016454	-0.971700	img__0_1588259338096269600.png
1588259337844	-6.850833	-8.382719	-0.749801	0.218077	0.180021	0.076126	-0.956159	img__0_1588259338202016000.png
1588259337949	-6.953258	-8.491928	-0.562609	0.221799	0.153917	0.069384	-0.960365	img__0_1588259338305845500.png
1588259338051	-7.028241	-8.579460	-0.365395	0.225611	0.071997	0.032202	-0.971020	img__0_1588259338408436200.png
1588259338153	-6.865233	-8.328023	-0.439376	0.227137	0.033911	0.015138	-0.973154	img__0_1588259338511603800.png
1588259338258	-6.833931	-8.268557	-0.313417	0.228036	0.013000	0.005863	-0.973548	img__0_1588259338615268600.png
1588259338363	-6.800333	-8.207341	-0.172405	0.228626	0.002744	0.001300	-0.973510	img__0_1588259338721124900.png
1588259338468	-6.819929	-8.242912	-0.255606	0.228722	0.000000	0.000000	-0.973492	img__0_1588259338825410700.png
1588259338573	-6.819929	-8.242912	-0.255606	0.228722	0.000000	0.000000	-0.973492	img__0_1588259338929086200.png
1588259338678	-6.819929	-8.242912	-0.255606	0.228722	0.000000	0.000000	-0.973492	img__0_1588259339036123500.png
1588259338780	-6.819929	-8.242912	-0.255606	0.228722	0.000000	0.000000	-0.973492	img__0_1588259339137924300.png
