TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588266425234	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266428369239200.png
1588266425345	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266428480678900.png
1588266425453	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266428586818000.png
1588266425558	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266428694519600.png
1588266425666	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266428802567400.png
1588266425777	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266428913772500.png
1588266425885	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429020409600.png
1588266425993	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429128385000.png
1588266426101	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429235713000.png
1588266426209	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429344591900.png
1588266426317	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429451963100.png
1588266426425	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429561252200.png
1588266426539	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588266429672259100.png
1588266426647	0.000163	0.000020	-0.165277	0.999987	0.000591	-0.005053	0.000035	img__0_1588266429782237400.png
1588266426758	0.002208	0.000262	-0.260170	0.999960	0.001033	-0.008918	0.000106	img__0_1588266429891306900.png
1588266426866	0.007524	0.000884	-0.428657	0.999942	0.001237	-0.010659	0.000211	img__0_1588266430000127900.png
1588266426974	0.016628	0.001947	-0.662685	0.999933	0.001335	-0.011499	0.000338	img__0_1588266430108126900.png
1588266427079	0.027995	0.003273	-0.891117	0.999928	0.001383	-0.011896	0.000476	img__0_1588266430216260800.png
