TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588266935485	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000576	img__0_1588266938752363800.png
1588266935590	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000576	img__0_1588266938859159600.png
1588266935701	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000576	img__0_1588266938967697400.png
1588266935809	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000576	img__0_1588266939076460000.png
1588266935917	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000576	img__0_1588266939183966500.png
1588266936022	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000576	img__0_1588266939291799400.png
1588266936130	0.000007	-0.000073	-0.158229	0.999993	-0.003505	-0.000413	0.000863	img__0_1588266939399727800.png
1588266936238	0.000154	-0.001363	-0.235282	0.999974	-0.006930	-0.000798	0.001661	img__0_1588266939507252700.png
1588266936349	0.000549	-0.004783	-0.355134	0.999821	-0.008537	-0.001095	-0.016848	img__0_1588266939616357200.png
1588266936460	0.001134	-0.009974	-0.459365	0.996717	-0.009254	-0.001348	-0.080425	img__0_1588266939727929700.png
1588266936571	0.001838	-0.017137	-0.548947	0.983296	-0.009545	-0.001320	-0.181758	img__0_1588266939839134000.png
1588266936679	0.002432	-0.026089	-0.623564	0.953252	-0.009619	-0.000912	-0.302022	img__0_1588266939947248700.png
1588266936787	0.002613	-0.036966	-0.686056	0.901860	-0.009557	-0.000158	-0.431922	img__0_1588266940055761000.png
1588266936892	0.002020	-0.049245	-0.735378	0.829506	-0.009376	0.000823	-0.558418	img__0_1588266940159807900.png
1588266936994	0.000293	-0.062942	-0.773576	0.738632	-0.009069	0.001929	-0.674046	img__0_1588266940263972900.png
1588266937102	-0.002903	-0.077686	-0.801569	0.639538	-0.008559	0.003312	-0.768705	img__0_1588266940370296500.png
1588266937210	-0.008152	-0.093512	-0.830934	0.557323	-0.007943	0.004728	-0.830244	img__0_1588266940478049900.png
1588266937318	-0.015753	-0.109481	-0.873918	0.495084	-0.007313	0.005938	-0.868794	img__0_1588266940585438900.png
1588266937423	-0.025326	-0.124684	-0.923712	0.454323	-0.006732	0.006857	-0.890785	img__0_1588266940692923900.png
1588266937531	-0.036924	-0.139749	-0.958301	0.426284	-0.006220	0.007534	-0.904537	img__0_1588266940799564300.png
1588266937639	-0.050537	-0.154387	-0.974468	0.407580	-0.055131	-0.014426	-0.911390	img__0_1588266940906316300.png
1588266937744	-0.072349	-0.175566	-0.971619	0.391334	-0.159204	-0.060751	-0.904335	img__0_1588266941013498300.png
1588266937852	-0.116737	-0.218629	-0.945329	0.378774	-0.212792	-0.083456	-0.896819	img__0_1588266941121005800.png
1588266937960	-0.195702	-0.295377	-0.902517	0.371950	-0.225828	-0.087739	-0.896079	img__0_1588266941227932100.png
1588266938065	-0.317881	-0.413367	-0.879728	0.377713	-0.122160	-0.042761	-0.916832	img__0_1588266941332996400.png
1588266938173	-0.477132	-0.564802	-0.906043	0.382088	-0.061525	-0.015934	-0.921938	img__0_1588266941441967500.png
1588266938287	-0.665605	-0.740224	-1.002357	0.388175	-0.031096	-0.002417	-0.921058	img__0_1588266941555990700.png
1588266938395	-0.852490	-0.911034	-1.115293	0.394522	-0.017560	0.003500	-0.918712	img__0_1588266941663152700.png
1588266938503	-1.042947	-1.082424	-1.221813	0.398803	-0.011045	0.006259	-0.916949	img__0_1588266941772216200.png
1588266938611	-1.237217	-1.253148	-1.373898	0.401654	-0.007923	0.007549	-0.915726	img__0_1588266941880531600.png
1588266938725	-1.444641	-1.432146	-1.536993	0.403659	-0.006378	0.008174	-0.914851	img__0_1588266941991718500.png
1588266938833	-1.642630	-1.600466	-1.670140	0.404851	-0.010270	0.018763	-0.914132	img__0_1588266942101180400.png
1588266938941	-1.843906	-1.765692	-1.782714	0.403104	-0.047123	0.102723	-0.908149	img__0_1588266942209873400.png
1588266939052	-2.066175	-1.921347	-1.874992	0.402286	-0.058102	0.127937	-0.904667	img__0_1588266942317666500.png
1588266939157	-2.295087	-2.051471	-1.939629	0.405831	-0.029824	0.064409	-0.911188	img__0_1588266942426512400.png
1588266939265	-2.540194	-2.176317	-1.986343	0.407154	0.008102	-0.025772	-0.912960	img__0_1588266942533120400.png
1588266939370	-2.775128	-2.301216	-2.013408	0.403244	0.049036	-0.143859	-0.902382	img__0_1588266942639972000.png
1588266939478	-2.998022	-2.449254	-2.018919	0.398651	0.071997	-0.207514	-0.890411	img__0_1588266942748120600.png
1588266939589	-3.197889	-2.631806	-1.996156	0.395833	0.083096	-0.238607	-0.882881	img__0_1588266942858383500.png
1588266939697	-3.359599	-2.843459	-1.943304	0.394472	0.088224	-0.253100	-0.878947	img__0_1588266942967358200.png
1588266939811	-3.490263	-3.108482	-1.859504	0.394675	0.087201	-0.252394	-0.879161	img__0_1588266943081291900.png
1588266939919	-3.560395	-3.415915	-1.796281	0.403413	0.056251	-0.164260	-0.898394	img__0_1588266943187539000.png
1588266940024	-3.588957	-3.767217	-1.781862	0.408498	0.026426	-0.079831	-0.908907	img__0_1588266943294881000.png
1588266940132	-3.599167	-4.127163	-1.794103	0.409885	0.011633	-0.037549	-0.911290	img__0_1588266943400291600.png
1588266940240	-3.604156	-4.502905	-1.790651	0.410424	0.004421	-0.016927	-0.911727	img__0_1588266943508489400.png
1588266940345	-3.606776	-4.870260	-1.769701	0.410700	-0.003764	0.004007	-0.911754	img__0_1588266943614211200.png
1588266940453	-3.612024	-5.245468	-1.736942	0.409095	-0.041325	0.107449	-0.905201	img__0_1588266943722473600.png
1588266940567	-3.644748	-5.614276	-1.740573	0.411637	-0.077803	0.189608	-0.888004	img__0_1588266943834515300.png
1588266940681	-3.717455	-5.944875	-1.753433	0.427559	-0.054738	0.132058	-0.892613	img__0_1588266943950101800.png
1588266940792	-3.811027	-6.245523	-1.743414	0.438177	-0.025453	0.061848	-0.896397	img__0_1588266944060905700.png
