TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1573199186942	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199187683035000.png
1573199187041	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199187781978900.png
1573199187140	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199187880286700.png
1573199187239	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199187980436900.png
1573199187338	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188079985800.png
1573199187437	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188178125000.png
1573199187536	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188278247900.png
1573199187635	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188376993300.png
1573199187734	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188475932900.png
1573199187833	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188576149800.png
1573199187941	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188682320200.png
1573199188040	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188782845500.png
1573199188142	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188883526600.png
1573199188241	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199188983050700.png
1573199188343	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189085963500.png
1573199188442	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189184007900.png
1573199188538	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189281372100.png
1573199188637	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189378293300.png
1573199188736	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189476667900.png
1573199188835	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189576042700.png
1573199188931	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000094	img__0_1573199189674698700.png
1573199189033	0.000000	0.000000	-0.146513	1.000000	0.000158	-0.000106	0.000100	img__0_1573199189775351800.png
1573199189132	0.000032	0.000042	-0.147460	0.999999	0.000791	-0.000637	0.000281	img__0_1573199189874697800.png
1573199189231	0.000184	0.000233	-0.150777	0.999999	0.001102	-0.000882	0.000655	img__0_1573199189973592300.png
1573199189330	0.000507	0.000640	-0.157310	0.999998	0.001258	-0.001009	0.001159	img__0_1573199190072752300.png
1573199189429	0.001031	0.001297	-0.167968	0.999997	0.001341	-0.001074	0.001751	img__0_1573199190172362400.png
1573199189531	0.001795	0.002255	-0.183313	0.999995	0.001384	-0.001107	0.002424	img__0_1573199190272819700.png
1573199189630	0.002760	0.003467	-0.202586	0.999994	0.001406	-0.001123	0.003117	img__0_1573199190373182200.png
1573199189732	0.003994	0.005015	-0.228479	0.999991	0.001418	-0.001131	0.003860	img__0_1573199190473222200.png
1573199189828	0.005387	0.006766	-0.262734	0.999988	0.001424	-0.001135	0.004577	img__0_1573199190571811100.png
1573199189930	0.007127	0.008956	-0.315264	0.999984	0.001428	-0.001136	0.005352	img__0_1573199190669355400.png
1573199190026	0.009018	0.011339	-0.384004	0.999980	0.001431	-0.001136	0.006089	img__0_1573199190769147000.png
1573199190128	0.011301	0.014220	-0.479337	0.999975	0.001432	-0.001136	0.006877	img__0_1573199190869365500.png
1573199190230	0.013864	0.017460	-0.597078	0.999969	0.001433	-0.001135	0.007670	img__0_1573199190971217000.png
1573199190329	0.016602	0.020923	-0.724376	0.999957	0.001454	-0.003496	0.008439	img__0_1573199191069889500.png
1573199190428	0.020081	0.024641	-0.840339	0.999754	0.001599	-0.020146	0.009188	img__0_1573199191171185700.png
1573199190527	0.026579	0.028640	-0.939893	0.999414	0.001714	-0.032719	0.009942	img__0_1573199191270329800.png
1573199190629	0.038638	0.033100	-1.025593	0.999168	0.001784	-0.039309	0.010731	img__0_1573199191370920700.png
1573199190731	0.057439	0.037941	-1.095673	0.999023	0.001834	-0.042616	0.011526	img__0_1573199191472185800.png
1573199190833	0.084062	0.043210	-1.155741	0.998942	0.001875	-0.044275	0.012325	img__0_1573199191574378400.png
1573199190929	0.116687	0.048583	-1.204599	0.998896	0.001911	-0.045073	0.013079	img__0_1573199191673125600.png
1573199191031	0.159603	0.054751	-1.248969	0.998866	0.001948	-0.045507	0.013881	img__0_1573199191773325900.png
1573199191133	0.211115	0.061407	-1.285718	0.998844	0.001984	-0.045724	0.014684	img__0_1573199191874440600.png
1573199191235	0.271386	0.068573	-1.316214	0.998827	0.002021	-0.045832	0.015487	img__0_1573199191977389900.png
1573199191337	0.340997	0.076296	-1.346615	0.998812	0.002058	-0.045886	0.016290	img__0_1573199192076179700.png
1573199191433	0.415404	0.084109	-1.379005	0.998798	0.002092	-0.045910	0.017046	img__0_1573199192174505500.png
1573199191532	0.501251	0.092738	-1.417224	0.998784	0.002128	-0.045923	0.017826	img__0_1573199192275249400.png
1573199191637	0.602322	0.102539	-1.463610	0.999333	0.001898	-0.031329	0.018682	img__0_1573199192380767800.png
1573199191739	0.707698	0.112649	-1.514627	0.999637	0.008645	-0.016289	0.019649	img__0_1573199192481189700.png
1573199191841	0.816638	0.125894	-1.571557	0.997273	0.070255	-0.007406	0.021348	img__0_1573199192582968100.png
1573199191940	0.923637	0.152851	-1.631527	0.990138	0.138222	-0.002161	0.022731	img__0_1573199192683790300.png
1573199192042	1.033661	0.209138	-1.695657	0.982300	0.185795	0.000953	0.023809	img__0_1573199192784150800.png
1573199192144	1.142500	0.304288	-1.758734	0.977443	0.209731	0.002629	0.024730	img__0_1573199192887390600.png
1573199192249	1.252733	0.448072	-1.819954	0.974687	0.222072	0.003601	0.025628	img__0_1573199192992715900.png
1573199192354	1.360825	0.640473	-1.875668	0.980485	0.194753	0.003292	0.026635	img__0_1573199193098189300.png
1573199192459	1.467086	0.872892	-1.924180	0.994412	0.101859	0.001085	0.027707	img__0_1573199193200622900.png
1573199192558	1.566395	1.112475	-1.965222	0.998205	0.052659	-0.000044	0.028525	img__0_1573199193301993800.png
1573199192660	1.668340	1.369600	-2.002725	0.999190	0.027540	-0.000588	0.029323	img__0_1573199193403125500.png
1573199192762	1.770165	1.631929	-2.035042	0.999438	0.014685	-0.000854	0.030116	img__0_1573199193504750900.png
1573199192861	1.869003	1.888934	-2.059844	0.999488	0.008296	-0.000979	0.030887	img__0_1573199193605268100.png
1573199192969	1.976903	2.170538	-2.078772	0.999484	0.004790	-0.001044	0.031731	img__0_1573199193710394000.png
1573199193068	2.075915	2.429149	-2.088531	0.999466	0.003183	-0.001072	0.032506	img__0_1573199193809751800.png
1573199193167	2.175039	2.687897	-2.091064	0.999443	0.002353	-0.001085	0.033283	img__0_1573199193910474700.png
1573199193269	2.277294	2.954466	-2.086011	0.999417	0.001915	-0.001090	0.034083	img__0_1573199194011695800.png
1573199193368	2.376665	3.213090	-2.073163	0.999389	-0.002486	-0.001238	0.034855	img__0_1573199194112085400.png
1573199193470	2.479302	3.477340	-2.049522	0.994960	-0.093806	-0.002145	0.035352	img__0_1573199194212281700.png
1573199193572	2.582833	3.725552	-2.010842	0.981523	-0.187972	-0.003110	0.035630	img__0_1573199194313933500.png
1573199193674	2.687988	3.941490	-1.953710	0.971501	-0.234248	-0.003532	0.036084	img__0_1573199194417653300.png
1573199193779	2.798410	4.120452	-1.873775	0.965376	-0.258234	-0.003815	0.036738	img__0_1573199194521176800.png
1573199193884	2.911400	4.248750	-1.775674	0.979777	-0.196504	-0.001214	0.037717	img__0_1573199194627477500.png
1573199193986	3.022869	4.333357	-1.671911	0.994426	-0.098129	0.002539	0.038487	img__0_1573199194730275400.png
1573199194091	3.137894	4.397697	-1.566513	0.998052	-0.048370	0.004357	0.039167	img__0_1573199194834106700.png
1573199194196	3.252318	4.450204	-1.467229	0.998915	-0.023460	0.005234	0.039889	img__0_1573199194938068200.png
1573199194298	3.362450	4.495520	-1.379585	0.999094	-0.011300	0.005649	0.040633	img__0_1573199195040686200.png
1573199194406	3.477705	4.540505	-1.298717	0.999111	-0.004893	0.005861	0.041450	img__0_1573199195148177400.png
1573199194505	3.582007	4.580453	-1.237280	0.999089	-0.001959	0.005955	0.042214	img__0_1573199195248385900.png
1573199194607	3.688045	4.621055	-1.188607	0.999057	-0.000411	0.006004	0.043007	img__0_1573199195349784200.png
1573199194709	3.792605	4.661463	-1.155402	0.999022	0.000370	0.006029	0.043805	img__0_1573199195451165900.png
1573199194808	3.892663	4.700682	-1.137878	0.998987	0.000756	0.006041	0.044580	img__0_1573199195550956700.png
1573199194907	3.991313	4.739991	-1.134761	0.998952	0.000953	0.006048	0.045357	img__0_1573199195650883900.png
1573199195009	4.091477	4.780632	-1.146594	0.998915	0.001055	0.006051	0.046157	img__0_1573199195752361300.png
1573199195111	4.190145	4.821441	-1.173651	0.998878	0.001104	0.006054	0.046957	img__0_1573199195854261800.png
1573199195213	4.287319	4.862428	-1.215698	0.998840	0.001127	0.006055	0.047758	img__0_1573199195956394900.png
1573199195312	4.380250	4.902377	-1.267241	0.998803	0.001136	0.006057	0.048534	img__0_1573199196056727500.png
1573199195414	4.474608	4.943706	-1.328455	0.998763	0.001138	0.006058	0.049335	img__0_1573199196157634100.png
1573199195513	4.564888	4.983977	-1.392119	0.998725	0.001137	0.006059	0.050111	img__0_1573199196257322200.png
1573199195615	4.656641	5.025620	-1.455764	0.998684	0.001134	0.006060	0.050911	img__0_1573199196358058700.png
1573199195714	4.744534	5.066173	-1.510435	0.998644	0.001130	0.006060	0.051688	img__0_1573199196457764700.png
1573199195816	4.833930	5.108089	-1.556463	0.998603	0.001126	0.006061	0.052488	img__0_1573199196559895000.png
1573199195918	4.922163	5.150139	-1.591164	0.998560	0.001121	0.006062	0.053288	img__0_1573199196661708000.png
1573199196023	5.011782	5.193563	-1.614447	0.998516	0.001116	0.006063	0.054111	img__0_1573199196765904100.png
1573199196122	5.095166	5.234629	-1.624384	0.998474	0.001112	0.006064	0.054888	img__0_1573199196864857900.png
1573199196224	5.179945	5.277063	-1.622402	0.998429	0.001107	0.006065	0.055688	img__0_1573199196967565100.png
1573199196323	5.261135	5.318369	-1.608630	0.998386	0.001102	0.006066	0.056464	img__0_1573199197067335700.png
1573199196425	5.343656	5.361048	-1.582284	0.998340	0.001097	0.006067	0.057264	img__0_1573199197168482200.png
1573199196524	5.422654	5.402586	-1.544998	0.998295	0.001093	0.006068	0.058040	img__0_1573199197269052200.png
