TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588267503088	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000014	img__0_1588267506578556500.png
1588267503184	-0.000006	-0.000035	-0.151675	0.999996	-0.002629	0.000496	0.000912	img__0_1588267506674786000.png
1588267503280	-0.000127	-0.000707	-0.194185	0.999955	-0.005046	0.000944	0.007973	img__0_1588267506769892900.png
1588267503376	-0.000490	-0.002737	-0.284591	0.999765	-0.006305	0.001184	0.020701	img__0_1588267506867945400.png
1588267503475	-0.001159	-0.006601	-0.425241	0.999568	-0.007005	0.001240	0.028517	img__0_1588267506966919100.png
1588267503583	-0.002112	-0.012307	-0.576126	0.999971	-0.007413	0.001086	0.001325	img__0_1588267507073641500.png
1588267503679	-0.003133	-0.018554	-0.693774	0.998202	-0.007581	0.000955	-0.059457	img__0_1588267507170229000.png
1588267503775	-0.004366	-0.025917	-0.795559	0.988969	-0.007611	0.000980	-0.147926	img__0_1588267507266795700.png
1588267503874	-0.005967	-0.034664	-0.884137	0.966233	-0.007519	0.001236	-0.257559	img__0_1588267507365085000.png
1588267503973	-0.008065	-0.044518	-0.956461	0.926192	-0.007316	0.001705	-0.376977	img__0_1588267507464872100.png
1588267504066	-0.010660	-0.054672	-1.009836	0.871155	-0.007029	0.002296	-0.490952	img__0_1588267507558261800.png
1588267504159	-0.014009	-0.065527	-1.048173	0.807325	-0.006626	0.003051	-0.590061	img__0_1588267507650584900.png
1588267504252	-0.018252	-0.076889	-1.072381	0.752811	-0.006145	0.003931	-0.658197	img__0_1588267507743092000.png
1588267504348	-0.023865	-0.088969	-1.096536	0.709498	-0.005637	0.004757	-0.704669	img__0_1588267507839096400.png
1588267504444	-0.031126	-0.101203	-1.142777	0.676567	-0.005177	0.005412	-0.736343	img__0_1588267507935781300.png
1588267504543	-0.040501	-0.113705	-1.222160	0.652371	-0.004766	0.005919	-0.757861	img__0_1588267508032548000.png
1588267504642	-0.051714	-0.125885	-1.328500	0.637453	-0.004425	0.006283	-0.770451	img__0_1588267508132831800.png
1588267504738	-0.063795	-0.137377	-1.421185	0.627766	-0.006798	0.004406	-0.778360	img__0_1588267508228888800.png
1588267504840	-0.078166	-0.150656	-1.502708	0.618818	-0.073571	-0.048911	-0.780551	img__0_1588267508329412100.png
1588267504933	-0.095025	-0.173942	-1.560894	0.607247	-0.145199	-0.104625	-0.774094	img__0_1588267508425854800.png
