TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588184377516	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000451	img__0_1588184380302093200.png
1588184377720	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000451	img__0_1588184380504533400.png
1588184377933	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000451	img__0_1588184380715666800.png
1588184378200	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000451	img__0_1588184380986611300.png
1588184378440	0.000124	-0.001118	-0.200290	0.999976	-0.006797	-0.000773	-0.000938	img__0_1588184381225812500.png
1588184378638	0.001028	-0.009171	-0.428927	0.999955	-0.009134	-0.001040	-0.002328	img__0_1588184381425074300.png
1588184378839	0.002810	-0.025087	-0.701450	0.999943	-0.009772	-0.001102	-0.004174	img__0_1588184381625102800.png
1588184379118	0.006663	-0.059941	-1.076565	0.999925	-0.009965	-0.001100	-0.007040	img__0_1588184381903909100.png
1588184379472	0.014778	-0.124825	-1.489874	0.998994	-0.010400	-0.042355	-0.010435	img__0_1588184382259015100.png
1588184379658	0.043161	-0.168400	-1.664276	0.997254	-0.010671	-0.072277	-0.012152	img__0_1588184382445181100.png
1588184379844	0.114361	-0.219109	-1.808197	0.997612	-0.010662	-0.066729	-0.014260	img__0_1588184382633014600.png
1588184380168	0.333163	-0.324559	-1.983638	0.998612	-0.010622	-0.048331	-0.018034	img__0_1588184382955619100.png
1588184380498	0.647031	-0.453081	-2.021013	0.998924	-0.010673	-0.039528	-0.021768	img__0_1588184383286245100.png
1588184380687	0.859141	-0.535908	-1.962894	0.998974	-0.010716	-0.036961	-0.023878	img__0_1588184383474514700.png
1588184380888	1.109518	-0.631883	-1.858741	0.998981	-0.010768	-0.035209	-0.026111	img__0_1588184383676068300.png
1588184381314	1.722468	-0.863369	-1.534625	0.998916	-0.010883	-0.033140	-0.030824	img__0_1588184384102901500.png
1588184381620	2.232325	-1.055087	-1.285269	0.998888	-0.010919	-0.030551	-0.034221	img__0_1588184384409421600.png
1588184381908	2.764484	-1.257840	-1.167673	0.999196	-0.010271	-0.009330	-0.037614	img__0_1588184384698524700.png
1588184382113	3.154691	-1.413687	-1.165042	0.999148	-0.010085	-0.002931	-0.039921	img__0_1588184384899971800.png
1588184382320	3.552535	-1.582129	-1.259264	0.999057	-0.010044	-0.001287	-0.042211	img__0_1588184385108651500.png
1588184382623	4.134660	-1.848290	-1.630713	0.998912	-0.010036	-0.000790	-0.045545	img__0_1588184385412038000.png
1588184383061	4.979785	-2.198265	-2.336571	0.976348	0.210374	-0.009644	-0.048938	img__0_1588184385848717200.png
1588184383397	5.657878	-2.131443	-2.578499	0.989822	0.131887	-0.004985	-0.053221	img__0_1588184386185578100.png
1588184383577	6.031945	-1.968713	-2.598437	0.997622	0.040867	-0.000458	-0.055508	img__0_1588184386366884100.png
1588184383745	6.381921	-1.794726	-2.564780	0.998250	0.014354	0.000788	-0.057368	img__0_1588184386534519400.png
1588184383919	6.743721	-1.607148	-2.478427	0.998226	0.005537	0.001179	-0.059278	img__0_1588184386708025100.png
1588184384249	7.426574	-1.245167	-2.175856	0.998017	0.001958	0.001324	-0.062901	img__0_1588184387036684100.png
1588184384531	8.006274	-0.933422	-1.782603	0.997818	0.001583	0.001334	-0.065997	img__0_1588184387322500800.png
