TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588260269259	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000017	img__0_1588260270067743500.png
1588260269358	-0.000022	0.000006	-0.152816	0.999998	0.000467	0.001988	0.000026	img__0_1588260270166362900.png
1588260269460	-0.000625	0.000153	-0.214184	0.999992	0.000944	0.003946	0.000080	img__0_1588260270264247500.png
1588260269556	-0.002292	0.000553	-0.325323	0.999975	0.001153	0.004946	-0.004944	img__0_1588260270362906200.png
1588260269655	-0.004963	0.001193	-0.443816	0.999237	0.001190	0.005489	-0.038655	img__0_1588260270462700200.png
1588260269754	-0.008499	0.002058	-0.546416	0.994118	0.001184	0.005743	-0.108140	img__0_1588260270563191600.png
1588260269856	-0.013023	0.003235	-0.630893	0.978231	0.001286	0.005806	-0.207435	img__0_1588260270662760400.png
1588260269952	-0.017883	0.004608	-0.672609	0.948668	0.001530	0.005727	-0.316218	img__0_1588260270759733500.png
1588260270051	-0.023288	0.006284	-0.660999	0.903290	0.001958	0.005524	-0.428990	img__0_1588260270856716200.png
1588260270147	-0.029088	0.008476	-0.625952	0.861908	0.002575	0.005232	-0.507032	img__0_1588260270953452700.png
1588260270249	-0.035798	0.011631	-0.574956	0.827874	0.003228	0.004903	-0.560883	img__0_1588260271054845500.png
1588260270348	-0.042699	0.015603	-0.512238	0.803825	0.003750	0.004605	-0.594836	img__0_1588260271153739400.png
1588260270447	-0.049868	0.020620	-0.444347	0.786742	0.004144	0.004350	-0.617253	img__0_1588260271253346700.png
1588260270543	-0.057041	0.026996	-0.413910	0.774830	0.004420	0.004147	-0.632140	img__0_1588260271351457800.png
1588260270642	-0.064566	0.035337	-0.434011	0.766038	0.004620	0.003983	-0.642766	img__0_1588260271449716500.png
1588260270738	-0.071893	0.045142	-0.502563	0.760061	0.004755	0.003861	-0.649823	img__0_1588260271546681000.png
1588260270834	-0.079196	0.056105	-0.575331	0.755949	0.004849	0.003768	-0.654602	img__0_1588260271643100900.png
1588260270933	-0.086677	0.068380	-0.634908	0.753070	0.004916	0.003698	-0.657911	img__0_1588260271740291100.png
1588260271032	-0.094086	0.081641	-0.678739	0.751144	0.004961	0.003647	-0.660110	img__0_1588260271838133300.png
1588260271137	-0.101839	0.096692	-0.708226	0.749553	-0.015670	-0.019818	-0.661462	img__0_1588260271944206900.png
1588260271239	-0.108536	0.106073	-0.719871	0.740464	-0.102486	-0.096284	-0.657221	img__0_1588260272046758000.png
1588260271335	-0.114891	0.094894	-0.712954	0.724354	-0.176580	-0.059665	-0.663755	img__0_1588260272143546400.png
1588260271434	-0.132751	0.058224	-0.685223	0.710489	-0.178212	0.049490	-0.678967	img__0_1588260272242047900.png
1588260271533	-0.172659	0.005760	-0.637357	0.719270	-0.095815	0.027832	-0.687528	img__0_1588260272340628600.png
1588260271629	-0.226450	-0.053850	-0.583217	0.720207	-0.050209	0.013737	-0.691804	img__0_1588260272436212800.png
1588260271725	-0.291402	-0.120102	-0.558915	0.711750	-0.026149	0.005920	-0.701921	img__0_1588260272533611700.png
1588260271821	-0.362503	-0.190255	-0.573696	0.696052	-0.013673	0.001883	-0.717859	img__0_1588260272629648300.png
1588260271920	-0.438568	-0.264552	-0.606222	0.680797	-0.006996	-0.000073	-0.732439	img__0_1588260272727413400.png
1588260272016	-0.513167	-0.337361	-0.624553	0.670496	-0.003615	-0.000954	-0.741904	img__0_1588260272822502500.png
1588260272112	-0.588069	-0.410622	-0.628402	0.663383	-0.001843	-0.001382	-0.748276	img__0_1588260272920173200.png
1588260272211	-0.665363	-0.486499	-0.617233	0.658378	-0.000900	-0.001601	-0.752685	img__0_1588260273017038000.png
1588260272304	-0.737891	-0.558007	-0.592779	0.655173	-0.000441	-0.001706	-0.755477	img__0_1588260273112066300.png
1588260272403	-0.814943	-0.634335	-0.551986	0.652861	-0.000189	-0.001765	-0.757476	img__0_1588260273209629900.png
1588260272499	-0.889472	-0.708535	-0.498041	0.651365	-0.000066	-0.001794	-0.758762	img__0_1588260273306881600.png
1588260272598	-0.966110	-0.785242	-0.430133	0.650349	-0.000002	-0.001810	-0.759633	img__0_1588260273404386100.png
1588260272694	-1.040160	-0.859854	-0.371522	0.649713	0.000029	-0.001818	-0.760177	img__0_1588260273502317800.png
1588260272790	-1.113894	-0.934744	-0.339873	0.649313	0.000044	-0.001823	-0.760519	img__0_1588260273599172100.png
1588260272895	-1.194169	-1.016977	-0.338754	0.649058	0.000051	-0.001825	-0.760737	img__0_1588260273702446000.png
1588260272988	-1.264945	-1.090093	-0.366847	0.648941	0.000054	-0.001826	-0.760836	img__0_1588260273797677200.png
1588260273090	-1.342237	-1.170566	-0.421543	0.648893	0.000056	-0.001827	-0.760878	img__0_1588260273898379100.png
1588260273186	-1.414716	-1.246516	-0.474450	0.648899	0.000057	-0.001828	-0.760873	img__0_1588260273993743800.png
1588260273285	-1.489218	-1.325025	-0.519408	0.648941	0.000057	-0.001828	-0.760837	img__0_1588260274092846100.png
1588260273381	-1.561238	-1.401319	-0.548511	0.649005	0.000057	-0.001828	-0.760782	img__0_1588260274186993100.png
