TimeStamp		POS_X		POS_Y		POS_Z		Q_W			Q_X			Q_Y			Q_Z			ImageFile
1557312442513	0.003423	0.004300	-0.213343	0.999992	0.001414	-0.001128	0.003613	img__0_1557312445752049200.png
1557312442648	0.005325	0.006691	-0.269252	0.999988	0.001424	-0.001134	0.004615	img__0_1557312445886032400.png
1557312442777	0.007569	0.009516	-0.344774	0.999983	0.001429	-0.001136	0.005596	img__0_1557312446016002200.png
1557312442909	0.010295	0.012954	-0.444044	0.999976	0.001432	-0.001136	0.006612	img__0_1557312446145551100.png
1557312443038	0.013506	0.016838	-0.556847	0.999911	0.001504	-0.010911	0.007599	img__0_1557312446275200000.png
1557312443167	0.019777	0.021201	-0.658645	0.999615	0.001625	-0.026347	0.008581	img__0_1557312446404989200.png
1557312443299	0.033657	0.026207	-0.741057	0.999247	0.001728	-0.037555	0.009595	img__0_1557312446537151100.png
1557312443428	0.057466	0.031678	-0.795653	0.999041	0.001792	-0.042444	0.010599	img__0_1557312446667569900.png
1557312443560	0.093831	0.037913	-0.824660	0.998939	0.001844	-0.044513	0.011633	img__0_1557312446798536500.png
1557312443695	0.144256	0.044994	-0.826400	0.998888	0.001893	-0.045371	0.012693	img__0_1557312446933775000.png
1557312443824	0.205198	0.052456	-0.801726	0.998816	0.001952	-0.046635	0.013706	img__0_1557312447063580300.png
1557312443956	0.281335	0.060845	-0.749876	0.996602	0.002486	-0.081018	0.014670	img__0_1557312447194731600.png
1557312444085	0.377466	0.070045	-0.672265	0.993369	0.003004	-0.113865	0.015601	img__0_1557312447324540200.png
1557312444217	0.507458	0.080802	-0.563800	0.993196	0.003080	-0.115218	0.016648	img__0_1557312447455003200.png
1557312444346	0.667392	0.092747	-0.433325	0.994075	0.003042	-0.107201	0.017704	img__0_1557312447584581300.png
1557312444478	0.867713	0.106666	-0.299821	0.994536	0.003075	-0.102646	0.018772	img__0_1557312447716942500.png
1557312444613	1.114705	0.122964	-0.190509	0.995709	0.002951	-0.090324	0.019887	img__0_1557312447850606800.png
1557312444745	1.140504	0.124495	-0.204126	0.998470	0.002238	-0.050919	0.021430	img__0_1557312447984118900.png
1557312444877	1.252518	0.131703	-0.203423	0.999448	0.001716	-0.022646	0.024256	img__0_1557312448115449800.png
1557312445009	1.540275	0.150473	-0.235128	0.999583	0.001530	-0.009951	0.027048	img__0_1557312448247159700.png
1557312445141	1.832322	0.170042	-0.322446	0.999564	0.001476	-0.004732	0.029122	img__0_1557312448378848200.png
1557312445273	2.126099	0.190319	-0.466887	0.999522	0.001463	-0.002590	0.030774	img__0_1557312448510489100.png
1557312445402	2.413831	0.210779	-0.661544	0.999481	0.001461	-0.001723	0.032146	img__0_1557312448640990000.png
1557312445540	2.722353	0.233422	-0.925252	0.999109	0.009612	-0.023844	0.033481	img__0_1557312448778315100.png
1557312445666	3.011624	0.258186	-1.202538	0.996274	0.050828	-0.059922	0.035543	img__0_1557312448903823000.png
1557312445798	3.330492	0.298326	-1.474522	0.992926	0.079275	-0.080019	0.037558	img__0_1557312449037070400.png
1557312445933	3.676861	0.361381	-1.710857	0.992663	0.082817	-0.078844	0.039311	img__0_1557312449172322200.png
1557312446068	4.043450	0.448025	-1.905965	0.997168	0.046126	-0.042985	0.040997	img__0_1557312449307051000.png
1557312446203	4.421802	0.549283	-2.065740	0.998748	0.019365	-0.017813	0.042557	img__0_1557312449441279200.png
1557312446335	4.796109	0.654439	-2.191617	0.998965	0.008906	-0.007946	0.043897	img__0_1557312449572900700.png
1557312446467	5.171793	0.762304	-2.289146	0.998964	0.004555	-0.003897	0.045115	img__0_1557312449704612400.png
1557312446599	5.547330	0.871452	-2.359260	0.997775	0.000436	0.047916	0.046363	img__0_1557312449837362900.png
1557312446731	5.908373	0.980002	-2.401546	0.984196	-0.006057	0.170568	0.047203	img__0_1557312449968862900.png
1557312446860	6.216026	1.082297	-2.410409	0.971524	-0.009425	0.231860	0.047897	img__0_1557312450098868700.png
1557312446983	6.452252	1.174673	-2.384225	0.986070	-0.006063	0.158656	0.049576	img__0_1557312450222489100.png
1557312447103	6.642608	1.261195	-2.330812	0.996254	-0.001798	0.069872	0.050915	img__0_1557312450341567900.png
1557312447229	6.823056	1.350482	-2.250844	0.998221	0.000118	0.029241	0.051953	img__0_1557312450469259300.png
1557312447361	7.002931	1.443501	-2.142476	0.998530	0.000941	0.011358	0.052985	img__0_1557312450598445300.png
1557312447490	7.174861	1.535405	-2.012985	0.995289	0.081067	0.002100	0.053135	img__0_1557312450729601000.png
1557312447622	7.348692	1.653995	-1.864336	0.979986	0.191725	-0.012047	0.052189	img__0_1557312450861929500.png
1557312447754	7.522704	1.847094	-1.735597	0.976272	0.209356	-0.010215	0.054390	img__0_1557312450992546100.png
1557312447889	7.700338	2.112360	-1.581362	0.992644	0.106477	-0.004072	0.057484	img__0_1557312451126676100.png
1557312448018	7.869162	2.398668	-1.405698	0.993293	0.099337	0.000774	0.059171	img__0_1557312451259122200.png
1557312448153	8.043668	2.727571	-1.193932	0.978489	0.197096	0.009003	0.060263	img__0_1557312451391606300.png
1557312448282	8.204508	3.095012	-0.960819	0.970469	0.232999	0.012246	0.061240	img__0_1557312451522579300.png
1557312448417	8.363558	3.557330	-0.706560	0.989038	0.133155	0.006524	0.063489	img__0_1557312451656791200.png
1557312448552	8.516130	4.073856	-0.463116	0.996357	0.055196	0.001960	0.064976	img__0_1557312451791581500.png
1557312448684	8.663236	4.596363	-0.208766	0.997455	0.023060	0.011876	0.066417	img__0_1557312451923803600.png
1557312448813	8.680440	4.675342	-0.170848	0.991032	0.003333	0.113803	0.069960	img__0_1557312452052949300.png
1557312448945	8.646297	4.584298	-0.341878	0.974888	-0.009339	0.209744	0.074256	img__0_1557312452183460600.png
1557312449071	8.644107	4.815082	-0.437101	0.986289	-0.007176	0.145143	0.078204	img__0_1557312452311350200.png
1557312449197	8.603197	5.040507	-0.501055	0.994843	-0.002050	0.061362	0.080737	img__0_1557312452437499900.png
1557312449329	8.542058	5.274137	-0.540492	0.996292	0.000112	0.024548	0.082454	img__0_1557312452568668000.png
1557312449461	8.473272	5.506721	-0.553200	0.996433	0.000962	0.009460	0.083847	img__0_1557312452699654300.png
1557312449593	8.401543	5.738912	-0.539502	0.996367	0.001299	0.003276	0.085089	img__0_1557312452832348400.png
1557312449725	8.328803	5.970978	-0.499534	0.996273	0.001432	0.000742	0.086246	img__0_1557312452964135700.png
1557312449854	8.257502	6.197754	-0.435356	0.996179	0.001485	-0.000281	0.087328	img__0_1557312453094325800.png
1557312449983	8.250166	6.075671	-0.446233	0.995816	0.001428	-0.000602	0.091366	img__0_1557312453223784700.png
1557312450115	8.233889	6.081815	-0.427053	0.995538	0.001447	-0.000807	0.094348	img__0_1557312453353689500.png
1557312450244	8.224383	6.087075	-0.410902	0.995442	0.001458	-0.000892	0.095358	img__0_1557312453483541900.png
1557312450376	8.222548	6.087735	-0.399242	0.995442	0.001466	-0.000930	0.095353	img__0_1557312453615729300.png
1557312450508	8.224077	6.086511	-0.390983	0.995486	0.001467	-0.000944	0.094890	img__0_1557312453747710600.png
1557312450640	8.176625	6.118476	-0.318358	0.995530	0.001477	-0.000961	0.094429	img__0_1557312453881125500.png
1557312450772	8.040092	6.210829	-0.111783	0.995524	0.001508	-0.000987	0.094488	img__0_1557312454011225600.png
1557312450901	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454142690500.png
1557312451033	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454272485800.png
1557312451165	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454403182500.png
1557312451294	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454533066100.png
1557312451423	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454663679700.png
1557312451555	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454794662200.png
1557312451684	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312454925247400.png
1557312451813	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455054575400.png
1557312451948	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455187425100.png
1557312452077	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455316858200.png
1557312452206	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455447636500.png
1557312452338	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455577192900.png
1557312452467	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455707434400.png
1557312452596	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455837691800.png
1557312452728	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312455968229300.png
1557312452857	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312456098550500.png
1557312452989	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312456228724400.png
1557312453118	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312456357766000.png
1557312453250	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312456489984400.png
1557312453379	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312456619144200.png
1557312453508	8.130050	6.149917	-0.250007	0.995520	0.000000	0.000000	0.094554	img__0_1557312456748720800.png
