TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588261497479	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000200	img__0_1588261498775275100.png
1588261497566	0.000002	0.000003	-0.148371	1.000000	0.000438	-0.000339	0.000306	img__0_1588261498862786300.png
1588261497662	0.000086	0.000110	-0.188561	0.999999	0.000886	-0.000709	0.001089	img__0_1588261498954672300.png
1588261497746	0.000324	0.000412	-0.272248	0.999996	0.001121	-0.000898	0.002236	img__0_1588261499041775300.png
1588261497833	0.000784	0.000991	-0.406191	0.999992	0.001255	-0.001006	0.003745	img__0_1588261499128559000.png
1588261497920	0.001473	0.001858	-0.581374	0.999983	0.001332	-0.001066	0.005490	img__0_1588261499215786400.png
1588261498010	0.002344	0.002954	-0.759594	0.999984	0.001379	-0.001096	0.005450	img__0_1588261499305823500.png
1588261498097	0.003316	0.004179	-0.916134	0.999861	0.001421	-0.001090	-0.016581	img__0_1588261499393472000.png
1588261498193	0.004542	0.005723	-1.071599	0.997242	0.001452	-0.001071	-0.074201	img__0_1588261499489261100.png
1588261498277	0.005754	0.007237	-1.192930	0.988929	0.001451	-0.001070	-0.148379	img__0_1588261499574687200.png
1588261498364	0.007159	0.008956	-1.304520	0.970580	0.001415	-0.001095	-0.240774	img__0_1588261499659334600.png
1588261498448	0.008673	0.010739	-1.397821	0.942555	0.001341	-0.001152	-0.334048	img__0_1588261499743485500.png
1588261498529	0.010293	0.012552	-1.474889	0.915415	0.001230	-0.001251	-0.402507	img__0_1588261499826842400.png
1588261498613	0.012158	0.014503	-1.543217	0.891791	0.001103	-0.001364	-0.452444	img__0_1588261499909541600.png
1588261498697	0.014219	0.016498	-1.599951	0.873136	0.000985	-0.001465	-0.487474	img__0_1588261499993322400.png
1588261498781	0.016484	0.018511	-1.645266	0.858889	0.000882	-0.001545	-0.512160	img__0_1588261500076247200.png
1588261498865	0.018954	0.020521	-1.679299	0.848232	0.000797	-0.001605	-0.529622	img__0_1588261500160453100.png
1588261498949	0.021397	0.022403	-1.702145	0.839274	-0.042687	0.026144	-0.541399	img__0_1588261500244165500.png
1588261499030	0.018835	0.021871	-1.713231	0.825728	-0.122955	0.077918	-0.544963	img__0_1588261500328049600.png
1588261499117	0.000788	0.014434	-1.711151	0.812231	-0.173258	0.111260	-0.545788	img__0_1588261500413678600.png
1588261499207	-0.041625	-0.003536	-1.691143	0.810311	-0.166153	0.107112	-0.551648	img__0_1588261500502290900.png
1588261499294	-0.104451	-0.030189	-1.655001	0.819732	-0.091198	0.057416	-0.562518	img__0_1588261500591244900.png
1588261499381	-0.180170	-0.062395	-1.605383	0.821529	-0.051361	0.031482	-0.566975	img__0_1588261500677660100.png
1588261499468	-0.263051	-0.097767	-1.543639	0.821510	-0.028547	0.016778	-0.569232	img__0_1588261500764103800.png
1588261499558	-0.352905	-0.136263	-1.468321	0.821073	-0.015454	0.008401	-0.570552	img__0_1588261500853391100.png
1588261499645	-0.442078	-0.174638	-1.392415	0.820666	-0.008430	0.003926	-0.571332	img__0_1588261500941340900.png
1588261499732	-0.532578	-0.213788	-1.325230	0.820359	-0.004493	0.001425	-0.571829	img__0_1588261501028008300.png
1588261499819	-0.623750	-0.253468	-1.277051	0.820151	-0.002288	0.000026	-0.572142	img__0_1588261501114582400.png
1588261499906	-0.715146	-0.293502	-1.253398	0.820022	-0.001054	-0.000757	-0.572331	img__0_1588261501203761300.png
1588261499993	-0.806490	-0.333779	-1.256090	0.819951	-0.000362	-0.001195	-0.572432	img__0_1588261501290397800.png
1588261500080	-0.897623	-0.374235	-1.285149	0.819923	0.000025	-0.001441	-0.572472	img__0_1588261501377405100.png
1588261500173	-0.994710	-0.417632	-1.344003	0.819927	0.000252	-0.001586	-0.572466	img__0_1588261501468755600.png
1588261500257	-1.082081	-0.456935	-1.414445	0.819951	0.000365	-0.001658	-0.572431	img__0_1588261501555030900.png
1588261500347	-1.175379	-0.499123	-1.492139	0.819993	0.000434	-0.001701	-0.572370	img__0_1588261501642388800.png
1588261500431	-1.262195	-0.538553	-1.554322	0.820043	0.000469	-0.001724	-0.572299	img__0_1588261501728178500.png
1588261500515	-1.348757	-0.578029	-1.605011	0.820100	0.000490	-0.001737	-0.572217	img__0_1588261501812222400.png
1588261500605	-1.441217	-0.620376	-1.646812	0.820167	0.000502	-0.001745	-0.572121	img__0_1588261501899832800.png
1588261500692	-1.530387	-0.661399	-1.678441	0.820116	-0.014048	0.008404	-0.571964	img__0_1588261501987763800.png
1588261500776	-1.618680	-0.701972	-1.707185	0.818619	-0.051151	0.036304	-0.570902	img__0_1588261502073968800.png
1588261500869	-1.725816	-0.750208	-1.740566	0.818264	-0.052331	0.042332	-0.570888	img__0_1588261502163939800.png
1588261500950	-1.828160	-0.794895	-1.770742	0.818700	-0.026964	0.027375	-0.572935	img__0_1588261502246725600.png
1588261501037	-1.943522	-0.843847	-1.801910	0.811143	-0.012260	0.018415	-0.584429	img__0_1588261502332999200.png
1588261501124	-2.062037	-0.892724	-1.828758	0.795195	-0.004058	0.013365	-0.606193	img__0_1588261502420362600.png
1588261501214	-2.186342	-0.942636	-1.845078	0.780338	0.000898	0.010540	-0.625268	img__0_1588261502509399500.png
1588261501310	-2.319965	-0.994786	-1.848444	0.768994	0.003930	0.008925	-0.639181	img__0_1588261502604935800.png
1588261501403	-2.449942	-1.044028	-1.837908	0.761303	0.005597	0.008056	-0.648322	img__0_1588261502699931800.png
1588261501490	-2.571759	-1.088854	-1.815796	0.756221	0.006509	0.007573	-0.654240	img__0_1588261502788260500.png
1588261501577	-2.693655	-1.132427	-1.781909	0.752608	0.007056	0.007272	-0.658391	img__0_1588261502875198900.png
1588261501673	-2.828154	-1.179021	-1.730979	0.749837	0.007412	0.007064	-0.661544	img__0_1588261502969241500.png
1588261501760	-2.949986	-1.219879	-1.672713	0.748106	0.007604	0.006944	-0.663500	img__0_1588261503059082100.png
1588261501850	-3.075923	-1.260749	-1.601280	0.746865	0.007726	0.006862	-0.664896	img__0_1588261503146725800.png
1588261501937	-3.197551	-1.298758	-1.528455	0.746043	0.007799	0.006810	-0.665817	img__0_1588261503234950100.png
1588261502021	-3.314867	-1.333943	-1.460070	0.745501	0.007844	0.006775	-0.666423	img__0_1588261503320025600.png
1588261502138	-3.478057	-1.380324	-1.375074	0.745030	0.007881	0.006744	-0.666951	img__0_1588261503442581700.png
1588261502243	-3.624286	-1.419236	-1.314230	0.744795	0.007900	0.006727	-0.667213	img__0_1588261503570787600.png
1588261502339	-3.757788	-1.452544	-1.272460	0.744684	0.007911	0.006718	-0.667337	img__0_1588261503667226500.png
1588261502426	-3.878613	-1.480859	-1.245996	0.744641	0.007917	0.006712	-0.667385	img__0_1588261503753931100.png
1588261502513	-3.999285	-1.507427	-1.228893	0.744637	0.007920	0.006708	-0.667389	img__0_1588261503841486400.png
1588261502600	-4.119807	-1.532425	-1.212561	0.744660	0.007923	0.006706	-0.667363	img__0_1588261503926502600.png
1588261502684	-4.236036	-1.555181	-1.192326	0.744702	0.007924	0.006705	-0.667317	img__0_1588261504012500700.png
1588261502768	-4.352132	-1.576683	-1.162761	0.744761	0.007424	0.006145	-0.667262	img__0_1588261504096666800.png
1588261502855	-4.472159	-1.598357	-1.120694	0.743496	-0.038341	-0.044936	-0.666127	img__0_1588261504181807600.png
1588261502942	-4.591148	-1.626882	-1.066449	0.735744	-0.102558	-0.116578	-0.659221	img__0_1588261504271648800.png
1588261503029	-4.707849	-1.673651	-0.997786	0.730665	-0.128435	-0.145398	-0.654594	img__0_1588261504357340600.png
1588261503116	-4.821843	-1.742526	-0.913543	0.739992	-0.076004	-0.086852	-0.662640	img__0_1588261504443432300.png
1588261503200	-4.930057	-1.823438	-0.819730	0.743430	-0.043604	-0.050714	-0.665462	img__0_1588261504528845100.png
1588261503287	-5.040922	-1.915758	-0.711370	0.744683	-0.024089	-0.028961	-0.666354	img__0_1588261504613231800.png
1588261503371	-5.147179	-2.009589	-0.596727	0.745133	-0.013524	-0.017191	-0.666557	img__0_1588261504699125100.png
1588261503458	-5.256634	-2.109601	-0.470199	0.745348	-0.007381	-0.010350	-0.666555	img__0_1588261504787689000.png
1588261503548	-5.369268	-2.215210	-0.349108	0.745485	-0.003881	-0.006455	-0.666480	img__0_1588261504877113300.png
1588261503635	-5.477575	-2.318814	-0.263015	0.745589	-0.002021	-0.004387	-0.666388	img__0_1588261504962601600.png
1588261503719	-5.581636	-2.419788	-0.218358	0.745682	-0.001015	-0.003267	-0.666293	img__0_1588261505047086600.png
1588261503806	-5.688924	-2.524982	-0.211493	0.745775	-0.000429	-0.002617	-0.666193	img__0_1588261505131620300.png
1588261503887	-5.788401	-2.623283	-0.236959	0.745860	-0.000120	-0.002274	-0.666098	img__0_1588261505216017700.png
1588261503977	-5.898482	-2.732795	-0.299813	0.745954	0.000073	-0.002059	-0.665994	img__0_1588261505304490800.png
1588261504061	-6.000808	-2.835218	-0.389892	0.746042	0.000173	-0.001948	-0.665896	img__0_1588261505389842800.png
1588261504148	-6.106436	-2.941433	-0.494719	0.746134	0.000231	-0.001884	-0.665793	img__0_1588261505476085400.png
1588261504241	-6.218711	-3.055013	-0.594002	0.744714	0.047581	-0.044054	-0.664227	img__0_1588261505569328700.png
1588261504322	-6.309849	-3.153261	-0.668151	0.737570	0.113938	-0.103203	-0.657539	img__0_1588261505648354600.png
1588261504406	-6.387604	-3.253304	-0.731299	0.731318	0.149329	-0.134735	-0.651706	img__0_1588261505735259900.png
1588261504493	-6.445867	-3.354440	-0.780675	0.740914	0.091169	-0.082887	-0.660200	img__0_1588261505822534000.png
1588261504583	-6.489268	-3.457216	-0.816815	0.744808	0.051692	-0.047677	-0.663563	img__0_1588261505911830600.png
1588261504667	-6.520909	-3.552203	-0.838321	0.746112	0.029385	-0.027773	-0.664592	img__0_1588261505996626400.png
1588261504754	-6.548533	-3.650078	-0.848673	0.746596	0.016666	-0.016419	-0.664867	img__0_1588261506082358600.png
1588261504841	-6.573114	-3.747689	-0.847073	0.746813	0.009453	-0.009978	-0.664892	img__0_1588261506168527900.png
1588261504925	-6.595137	-3.841818	-0.834350	0.746941	0.005534	-0.006477	-0.664836	img__0_1588261506254657200.png
1588261505012	-6.616791	-3.939274	-0.814530	0.747046	0.003234	-0.004421	-0.664750	img__0_1588261506341928900.png
1588261505099	-6.637588	-4.036747	-0.796929	0.747141	0.001946	-0.003269	-0.664655	img__0_1588261506428041700.png
1588261505183	-6.657043	-4.130920	-0.790969	0.747231	0.001243	-0.002641	-0.664558	img__0_1588261506511403200.png
1588261505267	-6.675990	-4.225184	-0.805113	0.747319	0.000842	-0.002282	-0.664461	img__0_1588261506595276400.png
1588261505351	-6.694516	-4.319556	-0.841885	0.747407	0.000613	-0.002076	-0.664363	img__0_1588261506679159600.png
1588261505438	-6.713321	-4.417418	-0.903695	0.747499	0.000479	-0.001956	-0.664261	img__0_1588261506767490400.png
1588261505525	-6.731780	-4.515404	-0.988007	0.747590	0.000404	-0.001889	-0.664158	img__0_1588261506853576300.png
1588261505612	-6.749971	-4.613482	-1.077287	0.747681	0.000362	-0.001851	-0.664056	img__0_1588261506941866500.png
1588261505699	-6.767958	-4.711619	-1.154814	0.747758	0.004524	-0.005546	-0.663933	img__0_1588261507028951300.png
1588261505786	-6.783542	-4.809551	-1.219686	0.743712	0.078677	-0.071373	-0.660007	img__0_1588261507113771300.png
1588261505870	-6.788145	-4.902939	-1.269649	0.745475	0.060776	-0.055498	-0.661433	img__0_1588261507197822100.png
1588261505957	-6.782186	-4.998460	-1.308479	0.747214	0.035131	-0.032736	-0.662846	img__0_1588261507285065200.png
1588261506044	-6.770092	-5.093334	-1.334964	0.747920	0.017721	-0.017279	-0.663327	img__0_1588261507372145200.png
1588261506131	-6.754742	-5.187902	-1.349423	0.748171	0.008553	-0.009136	-0.663387	img__0_1588261507458801300.png
1588261506215	-6.738348	-5.279100	-1.352084	0.748300	0.003447	-0.004600	-0.663336	img__0_1588261507545320300.png
1588261506305	-6.720009	-5.376808	-1.342650	0.748401	0.000395	-0.001887	-0.663244	img__0_1588261507631291000.png
1588261506386	-6.703281	-5.464794	-1.323321	0.748484	-0.001156	-0.000508	-0.663152	img__0_1588261507715867300.png
1588261506473	-6.685355	-5.559384	-1.291188	0.748572	-0.002109	0.000339	-0.663050	img__0_1588261507801491000.png
1588261506557	-6.668241	-5.650815	-1.249076	0.748657	-0.002630	0.000801	-0.662952	img__0_1588261507885482200.png
1588261506644	-6.650806	-5.745629	-1.194107	0.748746	-0.002935	0.001072	-0.662850	img__0_1588261507972418400.png
1588261506731	-6.633722	-5.840570	-1.127749	0.748835	-0.003106	0.001224	-0.662748	img__0_1588261508059570700.png
1588261506815	-6.617587	-5.932361	-1.053088	0.748922	-0.003199	0.001306	-0.662649	img__0_1588261508143058800.png
