TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588183615050	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000326	img__0_1588183617127210900.png
1588183615215	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000326	img__0_1588183617294174900.png
1588183615380	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000326	img__0_1588183617456886100.png
1588183615710	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000326	img__0_1588183617789990400.png
1588183616037	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000326	img__0_1588183618115599400.png
1588183616208	0.000026	0.000034	-0.158847	0.999999	0.000741	-0.000583	-0.000528	img__0_1588183618287383900.png
1588183616376	0.000372	0.000471	-0.210454	0.999998	0.001199	-0.000962	-0.001474	img__0_1588183618451365400.png
1588183616532	0.001124	0.001410	-0.241734	0.999995	0.001346	-0.001081	-0.002748	img__0_1588183618610685200.png
1588183616724	0.002653	0.003315	-0.232582	0.999988	0.001403	-0.001128	-0.004582	img__0_1588183618804682000.png
1588183616997	0.006019	0.007491	-0.122210	0.999971	0.001420	-0.001146	-0.007422	img__0_1588183619076346200.png
1588183617168	0.004721	0.005883	-0.169472	0.999962	0.000000	0.000000	-0.008712	img__0_1588183619244816200.png
1588183617339	0.004721	0.005883	-0.169472	0.999962	0.000000	0.000000	-0.008712	img__0_1588183619420427800.png
1588183617516	0.004721	0.005883	-0.169472	0.999962	0.000000	0.000000	-0.008712	img__0_1588183619595042200.png
1588183617723	0.004781	0.005956	-0.175091	0.999958	0.000880	-0.000716	-0.009078	img__0_1588183619802130200.png
1588183617948	0.005553	0.006891	-0.231109	0.999942	0.001298	-0.001060	-0.010613	img__0_1588183620026683900.png
1588183618245	0.008458	0.010384	-0.431052	0.999908	0.001399	-0.001145	-0.013423	img__0_1588183620325564500.png
1588183618416	0.011184	0.013649	-0.610368	0.999883	0.001409	-0.001156	-0.015202	img__0_1588183620496107700.png
1588183618584	0.014621	0.017754	-0.829737	0.999854	0.001411	-0.001161	-0.016998	img__0_1588183620665212600.png
1588183618890	0.023275	0.039979	-1.324464	0.986404	0.163077	-0.004247	-0.019885	img__0_1588183620971866000.png
1588183619154	0.039777	0.241652	-1.788898	0.997661	0.064285	-0.002212	-0.023149	img__0_1588183621236571900.png
1588183619460	0.066274	0.609834	-2.324037	0.998102	0.055510	-0.002458	-0.026545	img__0_1588183621542629800.png
1588183619691	0.090207	0.940277	-2.718947	0.999169	0.028424	-0.001803	-0.029153	img__0_1588183621773768200.png
1588183619862	0.109867	1.207557	-3.006319	0.999482	0.008302	-0.001309	-0.031067	img__0_1588183621943065900.png
1588183620036	0.130795	1.484568	-3.296409	0.999453	0.001801	-0.001164	-0.032988	img__0_1588183622119703400.png
1588183620291	0.162661	1.891446	-3.699470	0.999358	-0.000634	-0.001113	-0.035794	img__0_1588183622374259500.png
1588183620666	0.216232	2.485689	-4.098893	0.990344	-0.017167	-0.131782	-0.039454	img__0_1588183622750784900.png
1588183620861	0.312421	2.781585	-4.196033	0.993074	-0.014001	-0.108801	-0.042087	img__0_1588183622942742500.png
1588183621020	0.442243	3.013609	-4.218953	0.998299	-0.003835	-0.037801	-0.044219	img__0_1588183623104981600.png
1588183621203	0.611881	3.277128	-4.189778	0.998852	-0.000120	-0.011841	-0.046406	img__0_1588183623286699700.png
1588183621713	1.289761	3.990797	-3.791294	0.997725	-0.000539	-0.042792	-0.052090	img__0_1588183623797112000.png
1588183621929	1.695627	4.279336	-3.505419	0.981470	-0.056979	-0.174051	-0.056365	img__0_1588183624011863500.png
1588183622142	2.203992	4.521350	-3.129628	0.989761	-0.039523	-0.122886	-0.060918	img__0_1588183624225803800.png
1588183622319	2.701386	4.691294	-2.752200	0.997106	-0.011041	-0.038113	-0.064841	img__0_1588183624405717100.png
1588183622589	3.524692	4.932431	-2.117786	0.975929	-0.013960	-0.207185	-0.066646	img__0_1588183624673076200.png
1588183622910	4.897266	5.154734	-1.404588	0.979672	-0.023875	-0.184398	-0.075299	img__0_1588183624993640800.png
1588183623072	5.744239	5.235654	-1.012179	0.994941	-0.006807	-0.062430	-0.078419	img__0_1588183625157698100.png
1588183623240	6.649239	5.313941	-0.567581	0.996525	-0.001248	-0.020930	-0.080610	img__0_1588183625325630900.png
1588183623483	7.967354	5.425468	0.120173	0.996499	0.000841	-0.005064	-0.083453	img__0_1588183625568795000.png
1588183623855	7.963024	5.426980	0.161668	0.996770	0.001225	-0.001592	-0.080289	img__0_1588183625940459700.png
1588183624035	7.457223	5.383132	-0.127619	0.997062	0.001194	-0.001350	-0.076581	img__0_1588183626122512200.png
1588183624200	7.457575	5.383280	-0.117992	0.997466	0.001210	-0.001259	-0.071123	img__0_1588183626286637300.png
1588183624377	7.425868	5.380542	-0.130491	0.997878	0.001190	-0.001192	-0.065095	img__0_1588183626462926300.png
1588183624569	7.512223	5.388468	-0.048741	0.998268	0.001159	-0.001153	-0.058812	img__0_1588183626655167800.png
1588183624920	7.508598	5.388788	-0.019794	0.998642	0.001244	-0.001140	-0.052080	img__0_1588183627006450300.png
1588183625091	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183627174964300.png
1588183625256	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183627342680500.png
1588183625508	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183627594029000.png
1588183625859	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183627946349100.png
1588183626057	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183628143715900.png
1588183626234	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183628321230500.png
1588183626390	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183628477149600.png
1588183626549	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183628637337200.png
1588183626783	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183628870904700.png
1588183627086	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183629174333500.png
1588183627266	7.269520	5.366422	-0.248687	0.998728	0.000000	0.000000	-0.050427	img__0_1588183629354138300.png
