TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588261390911	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000013	img__0_1588261392170581200.png
1588261391001	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000013	img__0_1588261392256435500.png
1588261391088	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000013	img__0_1588261392344118300.png
1588261391175	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000013	img__0_1588261392432751400.png
1588261391262	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000013	img__0_1588261392519581700.png
1588261391349	0.000005	0.000007	-0.152741	1.000000	0.000475	-0.000389	0.000022	img__0_1588261392605009600.png
1588261391436	0.000094	0.000120	-0.199823	0.999999	0.000898	-0.000717	0.000067	img__0_1588261392694791700.png
1588261391526	0.000354	0.000449	-0.292886	0.999999	0.001137	-0.000912	0.000141	img__0_1588261392783664600.png
1588261391613	0.000737	0.000930	-0.381215	0.999999	0.001265	-0.001014	0.000232	img__0_1588261392871099600.png
1588261391703	0.001264	0.001590	-0.459153	0.999998	0.001339	-0.001073	0.000340	img__0_1588261392961476700.png
1588261391799	0.001981	0.002489	-0.527536	0.999998	0.001381	-0.001106	0.000466	img__0_1588261393055368800.png
1588261391925	0.003176	0.003985	-0.594626	0.999998	0.001409	-0.001125	-0.000755	img__0_1588261393183625600.png
1588261392021	0.004282	0.005371	-0.628732	0.999944	0.001425	-0.001124	-0.010436	img__0_1588261393281087100.png
1588261392111	0.005477	0.006865	-0.647483	0.999459	0.001437	-0.001118	-0.032827	img__0_1588261393371316100.png
1588261392216	0.007068	0.008843	-0.653272	0.997204	0.001438	-0.001117	-0.074701	img__0_1588261393475119600.png
1588261392306	0.008607	0.010734	-0.644471	0.992625	0.001424	-0.001132	-0.121215	img__0_1588261393565735900.png
1588261392393	0.010259	0.012725	-0.623916	0.984985	0.001394	-0.001160	-0.172630	img__0_1588261393653514500.png
1588261392480	0.012084	0.014862	-0.591581	0.973616	0.001351	-0.001200	-0.228186	img__0_1588261393739356900.png
1588261392564	0.014021	0.017049	-0.549363	0.958763	0.001297	-0.001249	-0.284203	img__0_1588261393823767200.png
1588261392651	0.016235	0.019433	-0.499154	0.939410	0.001230	-0.001306	-0.342791	img__0_1588261393911167700.png
1588261392738	0.018689	0.021920	-0.447753	0.916770	0.001152	-0.001368	-0.399413	img__0_1588261393998069200.png
1588261392822	0.021320	0.024400	-0.403922	0.891952	0.001071	-0.001428	-0.452127	img__0_1588261394082420000.png
1588261392906	0.024261	0.026936	-0.379434	0.864418	0.000986	-0.001486	-0.502771	img__0_1588261394166265000.png
1588261392990	0.027539	0.029492	-0.380211	0.837287	0.000891	-0.001545	-0.546761	img__0_1588261394252017200.png
1588261393074	0.031127	0.032034	-0.399053	0.815209	0.000789	-0.001604	-0.579164	img__0_1588261394335255100.png
1588261393158	0.034949	0.034539	-0.414996	0.798549	0.000692	-0.001655	-0.601927	img__0_1588261394419325100.png
1588261393245	0.039121	0.037081	-0.419886	0.785824	0.000607	-0.001698	-0.618448	img__0_1588261394504442100.png
1588261393332	0.043506	0.039552	-0.412903	0.776598	0.000537	-0.001729	-0.629994	img__0_1588261394591871500.png
1588261393416	0.047940	0.041860	-0.394917	0.770158	0.000484	-0.001750	-0.637851	img__0_1588261394678341100.png
1588261393506	0.052904	0.044236	-0.363448	0.765224	0.000440	-0.001767	-0.643761	img__0_1588261394766077000.png
1588261393587	0.057562	0.046281	-0.325409	0.762053	-0.000001	-0.001427	-0.647513	img__0_1588261394846870400.png
1588261393674	0.061419	0.048111	-0.296586	0.758531	-0.040528	0.033103	-0.649532	img__0_1588261394932325900.png
1588261393767	0.053164	0.047849	-0.304924	0.753748	-0.078315	0.065449	-0.649190	img__0_1588261395026735800.png
1588261393854	0.020634	0.043755	-0.354082	0.750339	-0.097372	0.081950	-0.648686	img__0_1588261395116640900.png
1588261393941	-0.037585	0.035057	-0.442312	0.748039	-0.108047	0.091372	-0.648394	img__0_1588261395202841100.png
1588261394031	-0.132909	0.020834	-0.571972	0.744982	-0.123831	0.105314	-0.646975	img__0_1588261395290685600.png
1588261394118	-0.260205	0.001734	-0.727640	0.740542	-0.146043	0.124843	-0.643958	img__0_1588261395379119000.png
1588261394205	-0.416759	-0.021733	-0.883703	0.741911	-0.137458	0.117579	-0.645638	img__0_1588261395466534500.png
1588261394292	-0.593106	-0.048142	-1.020852	0.750628	-0.075086	0.063489	-0.653367	img__0_1588261395553155300.png
1588261394382	-0.787921	-0.077363	-1.145117	0.753134	-0.041722	0.034596	-0.655631	img__0_1588261395641187400.png
1588261394466	-0.976079	-0.105668	-1.246927	0.753892	-0.023599	0.018907	-0.656303	img__0_1588261395728901900.png
1588261394556	-1.181283	-0.136654	-1.341912	0.754159	-0.012824	0.009583	-0.656497	img__0_1588261395818102100.png
1588261394646	-1.388355	-0.168058	-1.422953	0.754269	-0.006889	0.004447	-0.656514	img__0_1588261395905906300.png
1588261394730	-1.582357	-0.197611	-1.486380	0.754338	-0.003796	0.001771	-0.656473	img__0_1588261395992447500.png
1588261394817	-1.783496	-0.228391	-1.539908	0.754405	-0.001982	0.000200	-0.656406	img__0_1588261396078227300.png
1588261394901	-1.977617	-0.258235	-1.580025	0.754474	-0.000992	-0.000657	-0.656329	img__0_1588261396163884000.png
1588261394991	-2.185333	-0.290321	-1.610546	0.754551	-0.000397	-0.001172	-0.656240	img__0_1588261396252851300.png
