TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588190304587	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000088	img__0_1588190307588390700.png
1588190304674	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000088	img__0_1588190307674042500.png
1588190304758	0.000000	0.000000	-0.146579	1.000000	-0.000204	-0.000016	-0.000089	img__0_1588190307760208900.png
1588190304845	0.000025	-0.000282	-0.167442	0.999982	-0.005985	-0.000543	-0.000259	img__0_1588190307846931700.png
1588190304932	0.000172	-0.001894	-0.233358	0.999962	-0.008682	-0.000811	-0.000655	img__0_1588190307933337200.png
1588190305019	0.000453	-0.004950	-0.311879	0.999946	-0.010276	-0.000957	-0.001213	img__0_1588190308019347000.png
1588190305103	0.000834	-0.009100	-0.376348	0.999959	-0.008766	-0.001040	-0.001859	img__0_1588190308106163500.png
1588190305193	0.001430	-0.014110	-0.457664	0.997919	0.064416	-0.001253	-0.002551	img__0_1588190308194299000.png
1588190305283	0.002346	-0.005042	-0.571891	0.986887	0.161373	-0.001506	-0.003253	img__0_1588190308284191100.png
1588190305373	0.003570	0.027176	-0.683576	0.987579	0.157062	-0.001456	-0.004149	img__0_1588190308375075400.png
1588190305463	0.005056	0.078688	-0.776456	0.996596	0.082269	-0.001197	-0.005177	img__0_1588190308465808600.png
1588190305553	0.006754	0.141341	-0.853049	0.998432	0.055624	-0.001183	-0.006157	img__0_1588190308554377900.png
1588190305643	0.008704	0.214611	-0.921461	0.988647	0.150110	-0.001948	-0.006322	img__0_1588190308644679000.png
1588190305730	0.011115	0.312154	-1.004429	0.988619	0.150386	-0.002460	-0.003339	img__0_1588190308730551600.png
1588190305820	0.014203	0.442434	-1.109727	0.996770	0.080215	-0.002573	0.002932	img__0_1588190308820980800.png
1588190305910	0.017660	0.586194	-1.210968	0.999058	0.042558	-0.002241	0.008210	img__0_1588190308912724100.png
1588190305997	0.021236	0.730504	-1.293735	0.999682	0.022324	-0.001870	0.011548	img__0_1588190309000425100.png
1588190306090	0.025279	0.887706	-1.366559	0.999850	0.010434	-0.001584	0.013756	img__0_1588190309090545900.png
1588190306177	0.029235	1.036682	-1.422754	0.997071	0.074993	-0.000380	0.015016	img__0_1588190309179606500.png
1588190306270	0.033284	1.211641	-1.498289	0.986475	0.162979	0.000902	0.017464	img__0_1588190309269089400.png
