TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588190283193	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286188778200.png
1588190283277	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286274421400.png
1588190283364	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286360901500.png
1588190283448	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286445051500.png
1588190283535	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286531753400.png
1588190283619	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286617655800.png
1588190283709	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286703949600.png
1588190283793	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286790369500.png
1588190283880	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286876753200.png
1588190283964	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190286962774300.png
1588190284051	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190287048912900.png
1588190284139	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190287136375600.png
1588190284229	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190287222273600.png
1588190284313	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000098	img__0_1588190287309145300.png
1588190284400	0.000002	0.000003	-0.147824	1.000000	0.000449	-0.000354	0.000009	img__0_1588190287397502900.png
1588190284484	0.000063	0.000082	-0.171565	0.999993	0.000852	-0.000688	0.003669	img__0_1588190287480980600.png
1588190284571	0.000264	0.000386	-0.227706	0.999730	0.018700	-0.000676	0.013772	img__0_1588190287567561300.png
1588190284658	0.000506	0.003867	-0.288611	0.993568	0.110595	0.000860	0.024284	img__0_1588190287654289200.png
1588190284745	0.000289	0.021254	-0.340236	0.983254	0.179170	0.002247	0.033233	img__0_1588190287743176400.png
1588190284838	-0.001293	0.070248	-0.403263	0.992792	0.109256	-0.001225	0.049241	img__0_1588190287833700600.png
1588190284931	-0.003776	0.141330	-0.472816	0.996228	0.057751	-0.002418	0.064719	img__0_1588190287926287900.png
1588190285018	-0.006402	0.216454	-0.526091	0.992194	0.098732	0.007890	0.075773	img__0_1588190288016566300.png
1588190285111	-0.012216	0.314744	-0.590088	0.987090	0.127760	0.019518	0.094600	img__0_1588190288106886000.png
1588190285201	-0.022868	0.431124	-0.657628	0.990629	0.066813	0.007406	0.118896	img__0_1588190288197096400.png
1588190285294	-0.036238	0.561353	-0.715094	0.989805	0.034884	0.002408	0.138068	img__0_1588190288288655900.png
1588190285384	-0.050340	0.692886	-0.768733	0.987045	0.017674	0.000045	0.159467	img__0_1588190288380117400.png
1588190285477	-0.065370	0.831549	-0.816670	0.983680	0.008043	-0.001005	0.179744	img__0_1588190288471752800.png
1588190285567	-0.079962	0.966789	-0.849080	0.981088	0.002978	-0.001417	0.193533	img__0_1588190288562868200.png
1588190285660	-0.094838	1.106965	-0.879940	0.977457	0.000245	-0.013571	0.210696	img__0_1588190288653827300.png
1588190285753	-0.105969	1.247717	-0.918677	0.964906	-0.018305	-0.113377	0.236149	img__0_1588190288748984000.png
1588190285846	-0.104480	1.389389	-0.941052	0.962726	-0.017140	-0.081491	0.257342	img__0_1588190288842751600.png
1588190285942	-0.090436	1.536238	-0.945979	0.961146	-0.009026	-0.043754	0.272401	img__0_1588190288937537900.png
1588190286035	-0.069868	1.678933	-0.934887	0.956049	-0.004750	-0.082123	0.281432	img__0_1588190289032272300.png
1588190286131	-0.033204	1.829617	-0.919839	0.939681	-0.016725	-0.186208	0.286436	img__0_1588190289128029400.png
1588190286224	0.045103	1.984696	-0.933798	0.927302	-0.030269	-0.231026	0.292953	img__0_1588190289221299200.png
1588190286320	0.173357	2.153269	-0.958055	0.938971	-0.023711	-0.158094	0.304593	img__0_1588190289316285200.png
1588190286413	0.321583	2.320410	-0.963756	0.946086	-0.012211	-0.086199	0.311996	img__0_1588190289410463500.png
1588190286506	0.483747	2.489878	-0.963599	0.944490	-0.012576	-0.081308	0.318072	img__0_1588190289502043900.png
1588190286599	0.664318	2.662354	-0.980831	0.926493	-0.028300	-0.176305	0.331250	img__0_1588190289595721000.png
1588190286692	0.877555	2.840576	-1.010063	0.921694	-0.025623	-0.159451	0.352702	img__0_1588190289689953200.png
1588190286791	1.128621	3.034853	-1.021503	0.924994	-0.014589	-0.082644	0.370598	img__0_1588190289787021100.png
1588190286881	1.368411	3.213605	-1.015605	0.923789	-0.007607	-0.045123	0.380158	img__0_1588190289878301700.png
1588190286977	1.630398	3.405337	-0.993426	0.921996	-0.003472	-0.023849	0.386448	img__0_1588190289973792100.png
1588190287073	1.895570	3.597529	-0.955207	0.921042	-0.016107	-0.019020	0.388666	img__0_1588190290069338900.png
1588190287172	2.173117	3.793313	-0.899723	0.921487	-0.109154	-0.052686	0.369014	img__0_1588190290166264500.png
1588190287259	2.427246	3.955369	-0.836743	0.932361	-0.116737	-0.056089	0.337535	img__0_1588190290257978900.png
1588190287358	2.729162	4.126388	-0.747309	0.947311	-0.057733	-0.031193	0.313522	img__0_1588190290355056800.png
1588190287451	3.019598	4.279621	-0.647953	0.954367	-0.029848	-0.017775	0.296608	img__0_1588190290449702200.png
1588190287547	3.323329	4.433306	-0.543707	0.958451	-0.014799	-0.009923	0.284702	img__0_1588190290543392000.png
1588190287637	3.610778	4.574285	-0.477124	0.959191	-0.007248	-0.005705	0.282609	img__0_1588190290635013400.png
1588190287730	3.908921	4.718364	-0.430786	0.956957	-0.003134	-0.003324	0.290193	img__0_1588190290728481600.png
1588190287826	4.216775	4.866317	-0.374647	0.955051	-0.000867	-0.002053	0.296434	img__0_1588190290821501800.png
1588190287919	4.514926	5.009096	-0.309244	0.953571	-0.026056	-0.021603	0.299259	img__0_1588190290913457900.png
1588190288009	4.809959	5.142264	-0.263076	0.946630	-0.100705	-0.078144	0.296046	img__0_1588190291004694000.png
1588190288099	4.706026	5.084913	-0.351317	0.949569	-0.079022	-0.057648	0.297910	img__0_1588190291096897600.png
1588190288192	4.777548	5.079285	-0.503742	0.952549	-0.042942	-0.031864	0.299652	img__0_1588190291190929100.png
1588190288285	4.855101	5.069260	-0.637678	0.953481	-0.022224	-0.017329	0.300132	img__0_1588190291281680900.png
1588190288375	4.933528	5.057289	-0.751930	0.952993	-0.036513	-0.047678	0.296983	img__0_1588190291373516100.png
1588190288474	5.031633	5.039511	-0.871974	0.945273	-0.107865	-0.146129	0.271056	img__0_1588190291469624600.png
