TimeStamp		POS_X		POS_Y		POS_Z		Q_W			Q_X			Q_Y			Q_Z			ImageFile
1557313118601	0.077627	0.894867	-2.800560	0.999763	0.001460	-0.001115	0.021698	img__0_1557313122013281700.png
1557313118721	0.084235	0.977109	-3.026520	0.999742	0.001455	-0.001114	0.022640	img__0_1557313122133715000.png
1557313118841	0.091090	1.059640	-3.224660	0.999720	0.001454	-0.001112	0.023582	img__0_1557313122253771500.png
1557313118961	0.098195	1.142464	-3.396417	0.999698	0.001454	-0.001111	0.024524	img__0_1557313122373886200.png
1557313119078	0.105364	1.223502	-3.539610	0.999675	0.001454	-0.001110	0.025443	img__0_1557313122492773000.png
1557313119201	0.113161	1.309003	-3.665306	0.999650	0.001455	-0.001108	0.026409	img__0_1557313122613557800.png
1557313119321	0.121024	1.392723	-3.764189	0.999624	0.001456	-0.001107	0.027351	img__0_1557313122735597700.png
1557313119444	0.129349	1.478850	-3.841851	0.999597	0.001457	-0.001105	0.028317	img__0_1557313122856903100.png
1557313119564	0.137728	1.563186	-3.894973	0.999570	0.001458	-0.001104	0.029259	img__0_1557313122977219000.png
1557313119684	0.146362	1.647826	-3.926050	0.999542	0.001459	-0.001103	0.030201	img__0_1557313123097586500.png
1557313119804	0.155253	1.732779	-3.937055	0.999513	0.001460	-0.001101	0.031143	img__0_1557313123219226300.png
1557313119927	0.164649	1.820197	-3.934045	0.999483	0.001461	-0.001100	0.032108	img__0_1557313123339436300.png
1557313120047	0.174091	1.905822	-3.918405	0.999452	0.001462	-0.001098	0.033051	img__0_1557313123460136700.png
1557313120167	0.183806	1.991784	-3.890803	0.999420	0.001463	-0.001097	0.033992	img__0_1557313123581694400.png
1557313120290	0.194055	2.080255	-3.854131	0.999387	0.001464	-0.001096	0.034958	img__0_1557313123702764300.png
1557313120410	0.204345	2.166930	-3.813495	0.999354	0.001465	-0.001094	0.035900	img__0_1557313123825215400.png
1557313120533	0.215199	2.256158	-3.771429	0.999319	0.001466	-0.001093	0.036865	img__0_1557313123947390900.png
1557313120659	0.226651	2.347986	-3.734469	0.999282	0.001467	-0.001091	0.037854	img__0_1557313124071702600.png
1557313120785	0.238463	2.440268	-3.714224	0.999240	-0.003026	-0.001264	0.038838	img__0_1557313124197787500.png
1557313120911	0.250828	2.530781	-3.719465	0.998391	-0.040344	-0.002727	0.039752	img__0_1557313124324618400.png
1557313121037	0.264691	2.607683	-3.751601	0.996694	-0.070240	-0.003919	0.040642	img__0_1557313124450322200.png
1557313121163	0.280896	2.660648	-3.810297	0.998153	-0.044064	-0.002855	0.041723	img__0_1557313124577293300.png
1557313121289	0.298907	2.696418	-3.895900	0.998917	-0.018218	-0.001824	0.042775	img__0_1557313124703792800.png
1557313121415	0.317918	2.724930	-4.008485	0.999015	-0.007062	-0.001393	0.043783	img__0_1557313124829437400.png
1557313121541	0.337567	2.750632	-4.147380	0.998994	-0.002216	-0.001211	0.044778	img__0_1557313124955329400.png
1557313121667	0.357696	2.775436	-4.311643	0.998951	-0.000119	-0.001134	0.045770	img__0_1557313125081772800.png
1557313121793	0.378230	2.800164	-4.497902	0.998905	0.000788	-0.001101	0.046759	img__0_1557313125206560600.png
1557313121916	0.398615	2.824545	-4.689521	0.998859	0.001175	-0.001086	0.047725	img__0_1557313125331366000.png
1557313122045	0.420328	2.850507	-4.894877	0.998810	0.001351	-0.001079	0.048737	img__0_1557313125457878200.png
1557313122168	0.441317	2.875652	-5.080955	0.998762	0.001424	-0.001076	0.049702	img__0_1557313125583822500.png
1557313122294	0.463070	2.901781	-5.245049	0.998713	0.001457	-0.001073	0.050690	img__0_1557313125709240900.png
1557313122420	0.485076	2.928293	-5.382073	0.998662	0.001472	-0.001071	0.051679	img__0_1557313125834109800.png
1557313122546	0.507337	2.955195	-5.492998	0.998610	0.001479	-0.001070	0.052667	img__0_1557313125959622900.png
1557313122672	0.529852	2.982493	-5.578586	0.998558	0.001483	-0.001068	0.053655	img__0_1557313126085765500.png
1557313122795	0.552077	3.009524	-5.638251	0.998506	0.001485	-0.001066	0.054620	img__0_1557313126210700400.png
1557313122924	0.575647	3.038283	-5.675884	0.998450	0.001486	-0.001065	0.055632	img__0_1557313126337473300.png
1557313123050	0.598926	3.066780	-5.688234	0.998394	0.001488	-0.001063	0.056620	img__0_1557313126463742200.png
1557313123179	0.623022	3.096371	-5.675986	0.998336	0.001489	-0.001062	0.057631	img__0_1557313126593513800.png
1557313123305	0.646812	3.125681	-5.639797	0.998279	0.001490	-0.001060	0.058619	img__0_1557313126718845400.png
1557313123428	0.670280	3.154682	-5.581593	0.998222	0.001491	-0.001059	0.059584	img__0_1557313126844255700.png
1557313123557	0.695151	3.185513	-5.496653	0.998161	0.001492	-0.001058	0.060595	img__0_1557313126969706200.png
1557313123680	0.719111	3.215306	-5.393369	0.998102	0.001493	-0.001056	0.061559	img__0_1557313127094923200.png
1557313123806	0.743904	3.246231	-5.265619	0.998040	0.001494	-0.001055	0.062547	img__0_1557313127220267200.png
1557313123932	0.768950	3.277568	-5.116392	0.997978	0.001495	-0.001053	0.063535	img__0_1557313127345355300.png
1557313124058	0.794250	3.309317	-4.946520	0.997915	0.001496	-0.001052	0.064522	img__0_1557313127472178500.png
1557313124181	0.819193	3.340715	-4.761906	0.997852	0.001497	-0.001050	0.065486	img__0_1557313127597376500.png
1557313124310	0.846002	3.374154	-4.558073	0.997713	0.002223	-0.012047	0.066477	img__0_1557313127724085600.png
1557313124433	0.874773	3.406902	-4.365541	0.997682	0.002003	-0.008778	0.067447	img__0_1557313127849339400.png
1557313124562	0.907829	3.442093	-4.166333	0.997643	0.001703	-0.004229	0.068467	img__0_1557313127976061000.png
1557313124688	0.941514	3.477106	-3.974341	0.997581	0.001586	-0.002401	0.069457	img__0_1557313128101643900.png
1557313124814	0.975947	3.512668	-3.784794	0.997513	0.001538	-0.001622	0.070446	img__0_1557313128228109800.png
1557313124940	1.010866	3.548747	-3.598137	0.997443	0.001518	-0.001289	0.071433	img__0_1557313128354519500.png
1557313125066	1.046165	3.585343	-3.418838	0.997372	0.001511	-0.001145	0.072420	img__0_1557313128481157700.png
1557313125192	1.081798	3.622455	-3.249175	0.997300	0.001508	-0.001083	0.073408	img__0_1557313128607033900.png
1557313125318	1.117748	3.660091	-3.091490	0.997227	0.001507	-0.001056	0.074394	img__0_1557313128733267000.png
1557313125444	1.154026	3.698284	-2.957270	0.997153	0.001508	-0.001044	0.075381	img__0_1557313128859054100.png
1557313125570	1.190631	3.737043	-2.849424	0.997078	0.001509	-0.001037	0.076368	img__0_1557313128984629100.png
1557313125696	1.227561	3.776370	-2.767999	0.997002	0.001510	-0.001034	0.077355	img__0_1557313129110638100.png
1557313125819	1.263922	3.815307	-2.713760	0.996927	0.001511	-0.001032	0.078318	img__0_1557313129235511500.png
1557313125945	1.301487	3.855756	-2.684421	0.996849	0.001512	-0.001030	0.079305	img__0_1557313129361094900.png
1557313126071	1.339357	3.896748	-2.673350	0.996770	0.001513	-0.001028	0.080291	img__0_1557313129485324600.png
1557313126194	1.376557	3.937182	-2.647038	0.996692	0.001514	-0.001027	0.081254	img__0_1557313129610556300.png
1557313126320	1.414889	3.979006	-2.596764	0.996611	0.001515	-0.001025	0.082240	img__0_1557313129735382700.png
1557313126446	1.453446	4.021242	-2.522982	0.996529	0.001516	-0.001024	0.083227	img__0_1557313129860636900.png
1557313126569	1.491306	4.062874	-2.430810	0.996448	0.001517	-0.001022	0.084189	img__0_1557313129984747100.png
1557313126692	1.529401	4.104939	-2.328498	0.996366	0.001518	-0.001021	0.085152	img__0_1557313130109028500.png
1557313126821	1.569611	4.149526	-2.212917	0.996280	0.001519	-0.001019	0.086161	img__0_1557313130235822800.png
1557313126944	1.608193	4.192491	-2.095104	0.996196	0.001520	-0.001018	0.087124	img__0_1557313130360605000.png
1557313127070	1.647967	4.236968	-1.969156	0.996109	0.001521	-0.001016	0.088110	img__0_1557313130485321600.png
1557313127193	1.687055	4.280874	-1.852054	0.996024	0.001522	-0.001015	0.089072	img__0_1557313130609666800.png
1557313127319	1.727375	4.326373	-1.744477	0.995935	0.001523	-0.001013	0.090057	img__0_1557313130734267500.png
1557313127445	1.768034	4.372358	-1.658270	0.995702	-0.014101	-0.009881	0.090999	img__0_1557313130859433200.png
1557313127568	1.811635	4.412557	-1.602534	0.993850	-0.056465	-0.027295	0.091264	img__0_1557313130984420600.png
1557313127697	1.869298	4.434940	-1.584577	0.994901	-0.038316	-0.015945	0.091925	img__0_1557313131111262400.png
1557313127823	1.934181	4.440687	-1.618257	0.995535	-0.015367	-0.007321	0.092850	img__0_1557313131238808900.png
1557313127946	2.001242	4.439900	-1.699019	0.995573	-0.005915	-0.003755	0.093729	img__0_1557313131363820300.png
1557313128072	2.071597	4.436822	-1.810441	0.995507	-0.001690	-0.002178	0.094652	img__0_1557313131489475600.png
1557313128198	2.142731	4.433163	-1.930431	0.995419	0.000137	-0.001505	0.095597	img__0_1557313131614223400.png
1557313128330	2.217746	4.429387	-2.060864	0.995322	0.000951	-0.001208	0.096603	img__0_1557313131745684400.png
1557313128465	2.294813	4.425860	-2.185757	0.995220	0.001295	-0.001084	0.097642	img__0_1557313131880726500.png
1557313128594	2.368660	4.423053	-2.280240	0.994908	0.020663	0.000867	0.098643	img__0_1557313132010487700.png
1557313128726	2.443475	4.425437	-2.349792	0.994754	0.023027	0.001102	0.099667	img__0_1557313132140917900.png
1557313128855	2.515604	4.434148	-2.391704	0.994867	0.010208	-0.000162	0.100678	img__0_1557313132269978700.png
1557313128984	2.587422	4.445853	-2.408266	0.994803	0.005197	-0.000647	0.101682	img__0_1557313132400606500.png
1557313129116	2.660891	4.459403	-2.399128	0.994706	0.003058	-0.000851	0.102711	img__0_1557313132532329000.png
1557313129248	2.734472	4.473886	-2.363696	0.994602	0.002169	-0.000934	0.103740	img__0_1557313132661831600.png
1557313129377	2.806538	4.488681	-2.303900	0.994497	0.001805	-0.000966	0.104747	img__0_1557313132793366200.png
1557313129506	2.878783	4.504001	-2.219615	0.994390	0.001652	-0.000979	0.105755	img__0_1557313132920661800.png
1557313129635	2.951215	4.519801	-2.111382	0.994283	0.001587	-0.000983	0.106762	img__0_1557313133050832100.png
1557313129764	3.023837	4.536066	-1.979877	0.994174	0.001561	-0.000984	0.107769	img__0_1557313133179479900.png
1557313129899	3.100046	4.553586	-1.820486	0.994059	0.001550	-0.000983	0.108823	img__0_1557313133314430800.png
1557313130025	3.171394	4.570449	-1.668149	0.993951	0.001546	-0.000982	0.109807	img__0_1557313133442499100.png
1557313130154	3.244696	4.588300	-1.531083	0.993840	0.001545	-0.000981	0.110814	img__0_1557313133569672900.png
1557313130286	3.319983	4.607208	-1.419735	0.993724	0.001545	-0.000980	0.111844	img__0_1557313133701781300.png
1557313130415	3.393832	4.626317	-1.339999	0.993610	0.001546	-0.000978	0.112851	img__0_1557313133832418700.png
1557313130544	3.467950	4.646046	-1.288458	0.993495	0.001546	-0.000976	0.113858	img__0_1557313133959968400.png
1557313130670	3.540599	4.665915	-1.264734	0.993382	0.001547	-0.000975	0.114841	img__0_1557313134086737700.png
1557313130799	3.615205	4.686802	-1.246578	0.993265	0.001548	-0.000973	0.115847	img__0_1557313134216380500.png
1557313130925	3.688254	4.707642	-1.207048	0.993150	0.001549	-0.000972	0.116830	img__0_1557313134343381000.png
1557313131051	3.761484	4.728931	-1.150667	0.993034	0.001550	-0.000970	0.117813	img__0_1557313134466929800.png
1557313131177	3.834912	4.750708	-1.088770	0.992917	0.001551	-0.000969	0.118795	img__0_1557313134593851700.png
1557313131297	3.905024	4.771900	-1.023813	0.992805	0.001552	-0.000967	0.119731	img__0_1557313134715544500.png
1557313131423	3.978814	4.794587	-0.937941	0.992686	0.001553	-0.000966	0.120714	img__0_1557313134838996600.png
1557313131546	4.051016	4.817170	-0.837932	0.992569	0.001554	-0.000964	0.121673	img__0_1557313134961396500.png
1557313131666	4.121683	4.839757	-0.766860	0.992454	0.001555	-0.000963	0.122608	img__0_1557313135083696500.png
1557313131789	4.194447	4.863694	-0.787024	0.992335	0.001556	-0.000961	0.123567	img__0_1557313135206063500.png
1557313131912	4.267532	4.888407	-0.894818	0.992215	0.001557	-0.000960	0.124525	img__0_1557313135329036800.png
1557313132035	4.340809	4.913610	-1.004864	0.992094	0.001558	-0.000958	0.125484	img__0_1557313135453902000.png
1557313132161	4.416030	4.939848	-1.093088	0.991969	0.001559	-0.000957	0.126466	img__0_1557313135577221100.png
1557313132284	4.489612	4.965874	-1.155274	0.991847	0.001560	-0.000955	0.127424	img__0_1557313135702489100.png
1557313132410	4.565143	4.992958	-1.194866	0.991720	0.001560	-0.000954	0.128405	img__0_1557313135825159000.png
1557313132533	4.639026	5.019809	-1.210228	0.991596	0.001561	-0.000952	0.129363	img__0_1557313135949180400.png
1557313132656	4.713056	5.047070	-1.202686	0.991470	0.001562	-0.000951	0.130321	img__0_1557313136072292900.png
1557313132779	4.787234	5.074740	-1.172304	0.991344	0.001563	-0.000949	0.131279	img__0_1557313136196037900.png
1557313132899	4.859743	5.102131	-1.120825	0.991220	0.001564	-0.000948	0.132214	img__0_1557313136317999900.png
1557313133022	4.934206	5.130614	-1.045981	0.991091	0.001565	-0.000946	0.133171	img__0_1557313136439956100.png
1557313133145	5.008816	5.159511	-0.949664	0.990962	0.001566	-0.000945	0.134128	img__0_1557313136561687500.png
1557313133268	5.083601	5.188895	-0.853338	0.990832	0.001567	-0.000943	0.135086	img__0_1557313136686539300.png
1557313133391	5.158666	5.219015	-0.830387	0.990701	0.001568	-0.000942	0.136043	img__0_1557313136807417000.png
1557313133514	5.233998	5.249839	-0.872409	0.990569	0.001569	-0.000940	0.137000	img__0_1557313136930685700.png
1557313133640	5.311321	5.281867	-0.899406	0.990433	0.001570	-0.000939	0.137980	img__0_1557313137056485000.png
1557313133760	5.385097	5.312770	-0.902741	0.990303	0.001571	-0.000937	0.138914	img__0_1557313137177756000.png
1557313133889	5.464551	5.346427	-0.882037	0.990162	0.001571	-0.000936	0.139917	img__0_1557313137305335000.png
1557313134009	5.538594	5.378142	-0.840302	0.990029	0.001572	-0.000934	0.140850	img__0_1557313137427132000.png
1557313134132	5.614624	5.411058	-0.775294	0.989893	0.001573	-0.000932	0.141807	img__0_1557313137549736700.png
1557313134255	5.690787	5.444389	-0.688162	0.989755	0.001574	-0.000931	0.142763	img__0_1557313137671338800.png
1557313134375	5.765222	5.477306	-0.582315	0.989620	0.001575	-0.000930	0.143696	img__0_1557313137793394900.png
1557313134498	5.841652	5.511470	-0.455611	0.989486	0.001576	-0.000928	0.144621	img__0_1557313137915177100.png
1557313134621	5.918315	5.546299	-0.380994	0.989423	0.001577	-0.000926	0.145047	img__0_1557313138038271600.png
1557313134744	5.995240	5.581865	-0.379672	0.989427	0.001578	-0.000924	0.145018	img__0_1557313138163076100.png
1557313134867	6.072305	5.617874	-0.364301	0.989473	0.001578	-0.000924	0.144706	img__0_1557313138285459700.png
1557313134990	6.149498	5.654295	-0.326138	0.989544	0.001579	-0.000923	0.144221	img__0_1557313138407632300.png
1557313135110	6.224932	5.690224	-0.267156	0.989628	0.001578	-0.000924	0.143643	img__0_1557313138527606600.png
1557313135236	6.304269	5.728372	-0.182473	0.989725	0.001578	-0.000924	0.142969	img__0_1557313138654218500.png
1557313135356	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313138773822900.png
1557313135476	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313138893280900.png
1557313135596	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139013293400.png
1557313135713	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139132222200.png
1557313135833	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139250800300.png
1557313135950	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139369157400.png
1557313136070	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139489938100.png
1557313136190	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139608131100.png
1557313136310	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139727060000.png
1557313136430	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139848198200.png
1557313136550	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313139967818700.png
1557313136667	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313140087101800.png
1557313136787	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313140206550200.png
1557313136907	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313140326622900.png
1557313137030	6.249474	5.701985	-0.243414	0.989749	0.000000	0.000000	0.142817	img__0_1557313140449461900.png
