TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588185289254	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000673	img__0_1588185290318614700.png
1588185289695	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000673	img__0_1588185290760310200.png
1588185289863	0.000000	0.000000	-0.147284	1.000000	0.000285	-0.000199	-0.000690	img__0_1588185290926706900.png
1588185290040	0.000230	0.000292	-0.226372	0.999998	0.001073	-0.000861	-0.001381	img__0_1588185291105971400.png
1588185290220	0.001300	0.001627	-0.499041	0.999997	0.001319	-0.001061	-0.001696	img__0_1588185291286138000.png
1588185290505	0.004919	0.006135	-1.189827	0.999643	0.001404	-0.001140	0.026658	img__0_1588185291571675100.png
1588185290715	0.008979	0.011265	-1.824145	0.997612	0.001436	-0.001122	0.069045	img__0_1588185291781041400.png
1588185290886	0.013061	0.016579	-2.399455	0.995157	0.001473	-0.001076	0.098286	img__0_1588185291950693300.png
1588185291048	0.017485	0.022551	-2.978852	0.993243	0.001508	-0.001029	0.116041	img__0_1588185292116432400.png
1588185291357	0.026934	0.035893	-3.972210	0.991638	0.001549	-0.000970	0.129041	img__0_1588185292425413400.png
1588185291675	0.075829	0.062144	-4.718482	0.972458	0.026798	-0.193080	0.127776	img__0_1588185292743836900.png
1588185291846	0.197150	0.102565	-5.004525	0.965528	0.031068	-0.225703	0.125895	img__0_1588185292911969500.png
1588185292065	0.492229	0.192425	-5.245846	0.963005	0.032349	-0.237264	0.123613	img__0_1588185293133061000.png
1588185292359	1.138641	0.380505	-5.355946	0.987802	0.013605	-0.093314	0.123915	img__0_1588185293425443900.png
1588185292527	1.585140	0.508971	-5.334303	0.991947	0.005511	-0.030754	0.122744	img__0_1588185293595622600.png
1588185292698	2.053851	0.644139	-5.261285	0.992594	0.002826	-0.010337	0.121002	img__0_1588185293764569400.png
1588185292866	2.518036	0.778594	-5.140941	0.992860	0.001972	-0.003972	0.119204	img__0_1588185293933357700.png
1588185293169	3.355529	1.022938	-4.807607	0.993257	0.001610	-0.001352	0.115917	img__0_1588185294236632600.png
1588185293442	4.093202	1.275261	-4.384897	0.970368	0.205763	0.064526	0.109015	img__0_1588185294511295200.png
1588185293619	4.523767	1.541772	-4.032842	0.986752	0.115816	0.036105	0.107722	img__0_1588185294685800100.png
1588185293790	4.911532	1.860582	-3.644701	0.993744	0.035096	0.010660	0.105486	img__0_1588185294860890700.png
1588185294027	5.434769	2.330346	-3.055379	0.994754	0.004625	0.001007	0.102190	img__0_1588185295096847200.png
1588185294492	6.331690	3.234961	-1.774446	0.989614	-0.013683	0.105579	0.096591	img__0_1588185295561731100.png
