TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588187148412	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187150633791900.png
1588187148499	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187150719721000.png
1588187148586	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187150805161300.png
1588187148670	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187150889797600.png
1588187148754	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187150976456300.png
1588187148841	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187151063812000.png
1588187148928	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	-0.000099	img__0_1588187151148792600.png
1588187149012	0.000002	0.000013	-0.150424	0.999998	0.001845	-0.000340	-0.000199	img__0_1588187151233366300.png
1588187149096	0.000068	0.000368	-0.189216	0.999993	0.003511	-0.000674	-0.000975	img__0_1588187151318971500.png
1588187149183	0.000288	0.001529	-0.272799	0.999986	0.004629	-0.000882	-0.002440	img__0_1588187151404561500.png
1588187149273	0.000668	0.003521	-0.369184	0.999976	0.005242	-0.001002	-0.004464	img__0_1588187151492790500.png
1588187149357	0.001145	0.006001	-0.447329	0.999962	0.005566	-0.001067	-0.006685	img__0_1588187151578928400.png
1588187149444	0.001772	0.009245	-0.516226	0.999961	0.005751	-0.001123	-0.006572	img__0_1588187151666181200.png
1588187149531	0.002557	0.013270	-0.578924	0.999877	0.005839	-0.001243	0.014521	img__0_1588187151752482300.png
1588187149621	0.003525	0.018230	-0.633796	0.997837	0.005868	-0.001356	0.065460	img__0_1588187151840276400.png
1588187149708	0.004587	0.023806	-0.677100	0.991549	0.005883	-0.001317	0.129595	img__0_1588187151929245300.png
1588187149804	0.005835	0.030810	-0.709685	0.983434	0.005931	-0.001026	0.181167	img__0_1588187152023089300.png
1588187149903	0.007115	0.038969	-0.726380	0.976192	0.005987	-0.000659	0.216824	img__0_1588187152123342700.png
1588187150002	0.008291	0.048096	-0.727844	0.970632	0.006030	-0.000325	0.240495	img__0_1588187152220495400.png
1588187150095	0.009193	0.057740	-0.731908	0.966869	0.006055	-0.000070	0.255200	img__0_1588187152318054600.png
1588187150194	0.009766	0.069549	-0.774294	0.964881	0.006071	0.000152	0.262616	img__0_1588187152415111600.png
1588187150293	0.009856	0.082987	-0.860590	0.965127	0.006078	0.000315	0.261713	img__0_1588187152513731900.png
1588187150392	0.009511	0.097767	-0.966709	0.965796	0.006082	0.000398	0.259233	img__0_1588187152611462800.png
1588187150488	0.008879	0.112977	-1.053982	0.966325	0.006085	0.000431	0.257252	img__0_1588187152710744100.png
1588187150587	0.007924	0.129550	-1.126289	0.966784	0.006087	0.000441	0.255523	img__0_1588187152809153600.png
1588187150683	0.006701	0.146484	-1.179572	0.967171	0.006088	0.000440	0.254055	img__0_1588187152906194800.png
1588187150785	0.005243	0.165503	-1.218285	0.967070	0.014077	-0.030120	0.252329	img__0_1588187153004232100.png
1588187150881	0.007774	0.186637	-1.237771	0.960301	0.037623	-0.120712	0.248666	img__0_1588187153102936900.png
1588187150977	0.026180	0.217652	-1.241610	0.948642	0.056286	-0.193470	0.243883	img__0_1588187153200079200.png
1588187151073	0.076129	0.267364	-1.241989	0.940573	0.065593	-0.230859	0.240260	img__0_1588187153295859100.png
1588187151166	0.163226	0.338059	-1.242381	0.937947	0.068222	-0.242568	0.238247	img__0_1588187153386897800.png
1588187151244	0.266506	0.414824	-1.242416	0.954733	0.048559	-0.165977	0.242029	img__0_1588187153468414100.png
1588187151334	0.411275	0.518492	-1.249771	0.965020	0.029487	-0.091107	0.244063	img__0_1588187153557920700.png
1588187151433	0.589549	0.644448	-1.279964	0.968469	0.018133	-0.046526	0.244078	img__0_1588187153653844700.png
1588187151529	0.772525	0.773709	-1.336225	0.969548	0.012417	-0.024144	0.243391	img__0_1588187153751505500.png
1588187151625	0.960320	0.907195	-1.419788	0.970028	0.009416	-0.012445	0.242490	img__0_1588187153849927900.png
1588187151724	1.156278	1.047812	-1.536812	0.970354	0.007805	-0.006199	0.241483	img__0_1588187153947018900.png
1588187151823	1.353061	1.190617	-1.685458	0.970633	0.006976	-0.003005	0.240447	img__0_1588187154046848000.png
1588187151925	1.555837	1.339570	-1.870499	0.970906	0.006540	-0.001338	0.239367	img__0_1588187154145717200.png
1588187152021	1.746330	1.481218	-2.072875	0.971160	0.006330	-0.000539	0.238346	img__0_1588187154245152600.png
1588187152120	1.942220	1.628648	-2.308706	0.971419	0.006217	-0.000116	0.237290	img__0_1588187154344108900.png
1588187152219	2.137474	1.777293	-2.563440	0.971677	0.006159	0.000097	0.236233	img__0_1588187154443464800.png
1588187152321	2.338050	1.931227	-2.806989	0.971941	0.006128	0.000205	0.235144	img__0_1588187154541126600.png
1588187152417	2.526279	2.076757	-3.013073	0.972189	0.006114	0.000254	0.234117	img__0_1588187154639994000.png
1588187152525	2.737390	2.241246	-3.219624	0.972467	0.006106	0.000278	0.232962	img__0_1588187154743698500.png
1588187152615	2.912787	2.378952	-3.372295	0.972697	0.006102	0.000286	0.232000	img__0_1588187154838143600.png
1588187152711	3.099347	2.526481	-3.516505	0.972941	0.006101	0.000287	0.230973	img__0_1588187154935848900.png
1588187152810	3.291160	2.679325	-3.645823	0.973192	0.006100	0.000284	0.229913	img__0_1588187155034902600.png
1588187152909	3.482388	2.832890	-3.756110	0.973442	0.006099	0.000280	0.228854	img__0_1588187155134030900.png
1588187153008	3.673031	2.987190	-3.848236	0.973690	0.006099	0.000274	0.227794	img__0_1588187155232387200.png
1588187153107	3.863062	3.142334	-3.931665	0.973938	0.006100	0.000268	0.226734	img__0_1588187155330502500.png
1588187153203	4.046727	3.293664	-4.011148	0.974176	0.006100	0.000262	0.225706	img__0_1588187155428044200.png
1588187153305	4.241232	3.455377	-4.091015	0.974429	0.006100	0.000255	0.224613	img__0_1588187155528689500.png
1588187153404	4.429428	3.613103	-4.152103	0.974673	0.006100	0.000249	0.223552	img__0_1588187155627331100.png
1588187153503	4.617051	3.771573	-4.195727	0.974916	0.006101	0.000242	0.222491	img__0_1588187155725482600.png
1588187153596	4.792782	3.921118	-4.220984	0.975143	0.006101	0.000236	0.221494	img__0_1588187155821120400.png
1588187153698	4.984944	4.085895	-4.231301	0.975391	0.006101	0.000229	0.220400	img__0_1588187155919786400.png
1588187153788	5.154000	4.231946	-4.225348	0.975608	0.006101	0.000223	0.219434	img__0_1588187156013137100.png
1588187153887	5.339417	4.393315	-4.202528	0.975747	0.003032	0.013928	0.218436	img__0_1588187156109843000.png
1588187153980	5.510794	4.544509	-4.165626	0.970483	-0.017201	0.104276	0.216781	img__0_1588187156204719300.png
1588187154076	5.673732	4.694948	-4.110975	0.958223	-0.035829	0.186940	0.213492	img__0_1588187156299204900.png
1588187154166	5.803490	4.826029	-4.042584	0.963951	-0.029130	0.155982	0.213587	img__0_1588187156388303300.png
1588187154250	5.906186	4.940464	-3.964518	0.972558	-0.014333	0.089814	0.214147	img__0_1588187156472221900.png
1588187154340	6.004828	5.058521	-3.867700	0.975681	-0.005130	0.049066	0.213573	img__0_1588187156562530200.png
1588187154430	6.096804	5.174283	-3.758159	0.976759	-0.000051	0.026771	0.212662	img__0_1588187156655016800.png
1588187154526	6.190802	5.296762	-3.627814	0.977248	0.002864	0.014070	0.211613	img__0_1588187156749003900.png
1588187154622	6.282395	5.419080	-3.483974	0.977543	0.004399	0.007428	0.210558	img__0_1588187156845560300.png
1588187154718	6.372578	5.541712	-3.327102	0.977785	0.005207	0.003955	0.209510	img__0_1588187156940333500.png
1588187154808	6.456312	5.657188	-3.168640	0.977996	0.005612	0.002219	0.208534	img__0_1588187157032402000.png
1588187154904	6.545029	5.781037	-2.987962	0.978217	0.005845	0.001227	0.207497	img__0_1588187157126907900.png
1588187155000	6.633271	5.905658	-2.795791	0.978436	0.005968	0.000705	0.206462	img__0_1588187157220495100.png
1588187155090	6.715638	6.023228	-2.605714	0.978621	0.000622	0.007435	0.205535	img__0_1588187157314039000.png
1588187155183	6.798370	6.142971	-2.400144	0.970216	-0.093188	0.087505	0.205767	img__0_1588187157407427700.png
1588187155276	6.872220	6.247099	-2.184417	0.956490	-0.181947	0.078627	0.214102	img__0_1588187157500679400.png
1588187155369	6.940536	6.322625	-1.955593	0.947426	-0.224805	0.017074	0.227058	img__0_1588187157593048400.png
1588187155462	7.013102	6.365498	-1.711646	0.957568	-0.168964	-0.001873	0.233476	img__0_1588187157685026600.png
1588187155558	7.094560	6.383231	-1.447081	0.967916	-0.087747	-0.001267	0.235450	img__0_1588187157781287400.png
1588187155654	7.179817	6.386100	-1.174064	0.970783	-0.045528	-0.001141	0.235599	img__0_1588187157877904600.png
1588187155750	7.267127	6.381162	-0.894455	0.971685	-0.023243	-0.001041	0.235130	img__0_1588187157974019100.png
1588187155846	7.355549	6.372219	-0.609133	0.972068	-0.011466	-0.000952	0.234415	img__0_1588187158070327100.png
1588187155942	7.444575	6.361299	-0.318655	0.972322	-0.005262	-0.000890	0.233583	img__0_1588187158165827400.png
1588187156038	7.533935	6.349476	-0.023458	0.972550	-0.001991	-0.000847	0.232684	img__0_1588187158262954800.png
1588187156131	7.464152	6.358750	-0.254260	0.972594	0.000000	0.000000	0.232511	img__0_1588187158355219200.png
1588187156224	7.464152	6.358750	-0.254260	0.972594	0.000000	0.000000	0.232511	img__0_1588187158449427400.png
1588187156317	7.464152	6.358750	-0.254260	0.972594	0.000000	0.000000	0.232511	img__0_1588187158542638400.png
1588187156413	7.464152	6.358750	-0.254260	0.972594	0.000000	0.000000	0.232511	img__0_1588187158635894300.png
1588187156506	7.464152	6.358750	-0.254260	0.972594	0.000000	0.000000	0.232511	img__0_1588187158729648600.png
1588187156599	7.464152	6.358750	-0.254260	0.972594	0.000000	0.000000	0.232511	img__0_1588187158822144000.png
1588187156692	7.464152	6.358758	-0.261152	0.972609	0.000553	-0.000268	0.232445	img__0_1588187158915673700.png
1588187156785	7.464185	6.358918	-0.314873	0.972688	0.001068	-0.000500	0.232113	img__0_1588187159008580600.png
1588187156878	7.464266	6.359319	-0.395177	0.972815	0.001337	-0.000632	0.231579	img__0_1588187159101145900.png
1588187156971	7.464390	6.359922	-0.461869	0.972975	0.001484	-0.000701	0.230904	img__0_1588187159194247300.png
1588187157064	7.464564	6.360740	-0.513027	0.973068	-0.013307	-0.004255	0.230093	img__0_1588187159288446900.png
1588187157160	7.466118	6.359191	-0.549664	0.967479	-0.106867	-0.026374	0.227747	img__0_1588187159384409800.png
1588187157256	7.474662	6.343997	-0.568272	0.955381	-0.187336	-0.045344	0.223824	img__0_1588187159479787200.png
1588187157352	7.495354	6.304765	-0.565783	0.961250	-0.155813	-0.037998	0.224225	img__0_1588187159576302200.png
1588187157451	7.527865	6.242224	-0.542277	0.970815	-0.079177	-0.020010	0.225496	img__0_1588187159675094100.png
1588187157547	7.565356	6.169974	-0.502017	0.973408	-0.041085	-0.011011	0.225096	img__0_1588187159771191700.png
1588187157643	7.605959	6.091859	-0.445614	0.974285	-0.020890	-0.006212	0.224262	img__0_1588187159865469300.png
1588187157736	7.646891	6.013351	-0.376045	0.974679	-0.010474	-0.003722	0.223331	img__0_1588187159959770700.png
1588187157829	7.688679	5.933493	-0.292132	0.974950	-0.004874	-0.002377	0.222360	img__0_1588187160053910300.png
1588187157922	7.730946	5.853045	-0.194225	0.975186	-0.001861	-0.001650	0.221375	img__0_1588187160146627200.png
1588187158015	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160237792100.png
1588187158108	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160330935300.png
1588187158198	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160421242800.png
1588187158288	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160511882400.png
1588187158378	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160602922000.png
1588187158471	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160694540900.png
1588187158561	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160786703500.png
1588187158657	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160878910200.png
1588187158744	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187160969201500.png
1588187158834	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161060095200.png
1588187158927	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161151695200.png
1588187159020	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161243608100.png
1588187159113	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161334448800.png
1588187159200	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161425553200.png
1588187159293	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161516457500.png
1588187159383	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161607185000.png
1588187159473	7.707784	5.897095	-0.249217	0.975224	0.000000	0.000000	0.221219	img__0_1588187161697889500.png
