TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588273326949	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000011	img__0_1588273332601717400.png
1588273327036	0.000009	-0.000003	-0.151984	0.999999	-0.000359	-0.001062	0.000018	img__0_1588273332687786700.png
1588273327120	0.000223	-0.000077	-0.196714	0.999998	-0.000678	-0.002047	0.000057	img__0_1588273332773785800.png
1588273327210	0.000964	-0.000327	-0.295883	0.999996	-0.000892	-0.002677	0.000096	img__0_1588273332861538200.png
1588273327300	0.002383	-0.000801	-0.444196	0.999994	-0.001001	-0.003022	-0.001376	img__0_1588273332950531600.png
1588273327387	0.004421	-0.001483	-0.623566	0.999957	-0.001050	-0.003209	-0.008654	img__0_1588273333039362100.png
1588273327474	0.007093	-0.002377	-0.828019	0.999667	-0.001067	-0.003314	-0.025582	img__0_1588273333125841200.png
1588273327561	0.010415	-0.003501	-1.057550	0.998675	-0.001083	-0.003369	-0.051344	img__0_1588273333214952200.png
1588273327651	0.014531	-0.004920	-1.319564	0.996156	-0.001110	-0.003389	-0.087525	img__0_1588273333301986800.png
1588273327735	0.018948	-0.006490	-1.580327	0.991192	-0.001148	-0.003385	-0.132386	img__0_1588273333387496400.png
1588273327822	0.024048	-0.008375	-1.859226	0.981216	-0.001204	-0.003360	-0.192878	img__0_1588273333474457100.png
1588273327909	0.029645	-0.010557	-2.145231	0.963605	-0.001289	-0.003308	-0.267307	img__0_1588273333560328700.png
1588273327990	0.035290	-0.012911	-2.420978	0.938128	-0.001405	-0.003230	-0.346270	img__0_1588273333643464600.png
1588273328074	0.041547	-0.015735	-2.717951	0.900921	-0.001563	-0.003116	-0.433969	img__0_1588273333725565300.png
1588273328155	0.047902	-0.018872	-3.014033	0.853903	-0.001746	-0.002972	-0.520421	img__0_1588273333807102600.png
1588273328242	0.054994	-0.022733	-3.341838	0.790933	-0.001967	-0.002780	-0.611894	img__0_1588273333891762700.png
1588273328326	0.062003	-0.026976	-3.667186	0.718227	-0.002191	-0.002559	-0.695800	img__0_1588273333980016500.png
1588273328416	0.069568	-0.032093	-4.024592	0.628240	-0.002430	-0.002286	-0.778013	img__0_1588273334069379500.png
1588273328503	0.076810	-0.037592	-4.378224	0.533311	-0.002653	-0.001982	-0.845913	img__0_1588273334157209300.png
1588273328590	0.083913	-0.043485	-4.721058	0.450114	-0.002889	-0.001619	-0.892965	img__0_1588273334242874700.png
1588273328680	0.091074	-0.049862	-5.048720	0.385721	-0.003114	-0.001232	-0.922609	img__0_1588273334332004700.png
1588273328767	0.097754	-0.056266	-5.340831	0.340666	-0.003284	-0.000892	-0.940178	img__0_1588273334421187400.png
1588273328857	0.104363	-0.063105	-5.619489	0.307346	-0.003408	-0.000596	-0.951592	img__0_1588273334509017800.png
1588273328950	0.110825	-0.070368	-5.884094	0.287603	-0.003493	-0.000340	-0.957743	img__0_1588273334600136400.png
1588273329043	0.116880	-0.077798	-6.126577	0.289652	-0.003548	-0.000122	-0.957125	img__0_1588273334695177600.png
1588273329133	0.122331	-0.085129	-6.341476	0.299997	-0.003577	0.000001	-0.953933	img__0_1588273334785465900.png
1588273329217	0.127043	-0.092090	-6.525480	0.307180	-0.003592	0.000043	-0.951645	img__0_1588273334870069300.png
1588273329307	0.131679	-0.099675	-6.705764	0.312680	-0.003601	0.000051	-0.949852	img__0_1588273334960459400.png
1588273329391	0.135617	-0.106877	-6.858995	0.316356	-0.003606	0.000044	-0.948634	img__0_1588273335045486900.png
1588273329475	0.139175	-0.114199	-6.998307	0.319032	-0.003609	0.000031	-0.947737	img__0_1588273335129530100.png
1588273329559	0.142351	-0.121647	-7.124204	0.320989	-0.003610	0.000018	-0.947076	img__0_1588273335210311500.png
1588273329640	0.145048	-0.128950	-7.233313	0.322386	-0.003611	0.000006	-0.946601	img__0_1588273335293929000.png
1588273329724	0.147464	-0.136652	-7.334093	0.323469	-0.003612	-0.000004	-0.946232	img__0_1588273335378242400.png
1588273329808	0.149331	-0.144587	-7.422601	0.323831	-0.050528	-0.009569	-0.944716	img__0_1588273335461562300.png
1588273329892	0.145929	-0.155324	-7.498660	0.320606	-0.150044	-0.021099	-0.935015	img__0_1588273335545914900.png
1588273329976	0.127893	-0.173547	-7.560437	0.317188	-0.208540	-0.029510	-0.924680	img__0_1588273335628887200.png
1588273330063	0.087279	-0.203593	-7.606918	0.314742	-0.242223	-0.034734	-0.917093	img__0_1588273335715091600.png
1588273330147	0.023522	-0.245162	-7.633133	0.313424	-0.260190	-0.038109	-0.912477	img__0_1588273335799820200.png
1588273330234	-0.069797	-0.302284	-7.639785	0.312812	-0.269023	-0.039918	-0.910045	img__0_1588273335885242900.png
1588273330309	-0.173042	-0.363329	-7.628433	0.317689	-0.214748	-0.033220	-0.922959	img__0_1588273335961691100.png
1588273330387	-0.298937	-0.436537	-7.602194	0.322766	-0.129476	-0.021389	-0.937337	img__0_1588273336039525300.png
1588273330474	-0.453085	-0.525574	-7.559429	0.324492	-0.072498	-0.012776	-0.943019	img__0_1588273336126616900.png
1588273330558	-0.609770	-0.615844	-7.506218	0.324902	-0.041374	-0.007955	-0.944809	img__0_1588273336213148800.png
1588273330648	-0.782346	-0.715218	-7.436965	0.324977	-0.022815	-0.005090	-0.945433	img__0_1588273336301456300.png
1588273330729	-0.939934	-0.806009	-7.364189	0.324980	-0.013464	-0.003655	-0.945618	img__0_1588273336382811100.png
1588273330813	-1.104562	-0.900960	-7.278563	0.324990	-0.007902	-0.002808	-0.945680	img__0_1588273336466446100.png
1588273330897	-1.269814	-0.996406	-7.182876	0.325023	-0.004748	-0.002332	-0.945691	img__0_1588273336549488900.png
1588273330978	-1.429429	-1.088745	-7.081340	0.326375	-0.003010	-0.002066	-0.945233	img__0_1588273336632784600.png
1588273331059	-1.589121	-1.181283	-6.970963	0.338376	-0.002020	-0.001890	-0.941007	img__0_1588273336714100300.png
1588273331143	-1.754701	-1.277400	-6.847445	0.373772	-0.001449	-0.001763	-0.927518	img__0_1588273336795968000.png
1588273331227	-1.920194	-1.373637	-6.715005	0.431613	-0.001121	-0.001689	-0.902057	img__0_1588273336879348000.png
1588273331311	-2.085567	-1.469977	-6.573959	0.504489	-0.000903	-0.001657	-0.863416	img__0_1588273336963997400.png
1588273331395	-2.250788	-1.566424	-6.424626	0.584819	-0.000725	-0.001653	-0.811162	img__0_1588273337047409500.png
1588273331482	-2.421705	-1.666444	-6.261570	0.657756	-0.000532	-0.001674	-0.753229	img__0_1588273337134313000.png
1588273331566	-2.586470	-1.763146	-6.096382	0.705505	-0.000333	-0.001709	-0.708703	img__0_1588273337218296200.png
1588273331650	-2.750928	-1.859965	-5.923903	0.737591	-0.000152	-0.001741	-0.675245	img__0_1588273337302731500.png
1588273331734	-2.915038	-1.956883	-5.744468	0.759301	0.000000	-0.001763	-0.650737	img__0_1588273337388593900.png
1588273331821	-3.084610	-2.057345	-5.551639	0.774462	0.000126	-0.001776	-0.632618	img__0_1588273337473977600.png
1588273331908	-3.253756	-2.157870	-5.352060	0.784581	0.000223	-0.001782	-0.620024	img__0_1588273337560398200.png
1588273331995	-3.422459	-2.258443	-5.146078	0.791261	0.000295	-0.001782	-0.611476	img__0_1588273337647531000.png
1588273332085	-3.596503	-2.362521	-4.926620	0.795684	0.000349	-0.001781	-0.605710	img__0_1588273337737767100.png
1588273332166	-3.752724	-2.456216	-4.723869	0.798153	0.000384	-0.001779	-0.602452	img__0_1588273337818219000.png
1588273332250	-3.914308	-2.553401	-4.508655	0.799647	0.000411	-0.001776	-0.600467	img__0_1588273337904951600.png
1588273332337	-4.081205	-2.654072	-4.280735	0.800378	0.000429	-0.001774	-0.599494	img__0_1588273337990442700.png
1588273332424	-4.247637	-2.754758	-4.048004	0.800516	0.000442	-0.001773	-0.599308	img__0_1588273338077470700.png
1588273332511	-4.413601	-2.855458	-3.810750	0.800236	0.000450	-0.001771	-0.599683	img__0_1588273338164521800.png
1588273332601	-4.584797	-2.959643	-3.560851	0.799632	0.000454	-0.001771	-0.600455	img__0_1588273338252311400.png
1588273332685	-4.744129	-3.056897	-3.323771	0.798864	0.000457	-0.001770	-0.601509	img__0_1588273338340125200.png
1588273332772	-4.908681	-3.157635	-3.074563	0.797870	0.008810	-0.008079	-0.602711	img__0_1588273338426636500.png
1588273332856	-5.064322	-3.254128	-2.832630	0.792472	0.083940	-0.064879	-0.600610	img__0_1588273338511341300.png
1588273332943	-5.211628	-3.350319	-2.589250	0.793724	0.057238	-0.044502	-0.603942	img__0_1588273338597702000.png
1588273333030	-5.345795	-3.442990	-2.357293	0.793860	0.034032	-0.026930	-0.606550	img__0_1588273338683188500.png
1588273333117	-5.472316	-3.533687	-2.137545	0.793126	0.018925	-0.015534	-0.608565	img__0_1588273338769409800.png
1588273333201	-5.590233	-3.620234	-1.936843	0.792052	0.011100	-0.009668	-0.610276	img__0_1588273338856719100.png
1588273333291	-5.713819	-3.712376	-1.733578	0.790772	0.006289	-0.006082	-0.612049	img__0_1588273338944840700.png
1588273333378	-5.831598	-3.801158	-1.548015	0.789482	0.003723	-0.004181	-0.613748	img__0_1588273339032220900.png
