TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588261827891	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829371249900.png
1588261827978	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829456603600.png
1588261828065	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829544000100.png
1588261828152	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829631381100.png
1588261828239	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829718093300.png
1588261828326	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829804830500.png
1588261828419	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829899335000.png
1588261828509	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261829988770000.png
1588261828599	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261830080021900.png
1588261828695	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261830173296400.png
1588261828776	-0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588261830255635300.png
1588261828866	-0.000000	0.000000	-0.146550	1.000000	0.000116	-0.000233	0.000013	img__0_1588261830346194300.png
1588261828956	0.000093	0.000041	-0.157538	0.999998	0.000752	-0.001786	0.000043	img__0_1588261830436482100.png
1588261829040	0.000574	0.000243	-0.211925	0.999996	0.001033	-0.002491	0.000101	img__0_1588261830521552600.png
1588261829130	0.001718	0.000721	-0.321376	0.999995	0.001213	-0.002917	0.000186	img__0_1588261830610983900.png
1588261829220	0.003604	0.001509	-0.480154	0.999994	0.001310	-0.003150	0.000288	img__0_1588261830701232600.png
1588261829310	0.006057	0.002532	-0.650285	0.999994	0.001363	-0.003276	0.000402	img__0_1588261830789531600.png
1588261829400	0.008930	0.003730	-0.805234	0.999993	0.001393	-0.003345	0.000523	img__0_1588261830878780300.png
1588261829490	0.012229	0.005106	-0.944588	0.999992	0.001416	-0.003379	-0.001677	img__0_1588261830970894500.png
1588261829586	0.016228	0.006773	-1.076680	0.999670	0.001476	-0.003378	-0.025440	img__0_1588261831066124400.png
1588261829679	0.020583	0.008583	-1.188894	0.996700	0.001531	-0.003357	-0.081088	img__0_1588261831157290900.png
1588261829766	0.025095	0.010435	-1.280248	0.987479	0.001522	-0.003344	-0.157709	img__0_1588261831246144200.png
1588261829853	0.030042	0.012406	-1.358761	0.968216	0.001426	-0.003347	-0.250089	img__0_1588261831331929800.png
1588261829934	0.035045	0.014303	-1.420551	0.938769	0.001258	-0.003363	-0.344529	img__0_1588261831414462600.png
1588261830018	0.040640	0.016274	-1.473307	0.894944	0.001016	-0.003387	-0.446164	img__0_1588261831497884600.png
1588261830099	0.046416	0.018112	-1.513410	0.839227	0.000728	-0.003407	-0.543769	img__0_1588261831578339200.png
1588261830180	0.052543	0.019818	-1.543055	0.770698	0.000398	-0.003413	-0.637191	img__0_1588261831659646500.png
1588261830267	0.059470	0.021428	-1.563338	0.693200	-0.000021	-0.003400	-0.720738	img__0_1588261831747869900.png
1588261830357	0.066944	0.022773	-1.571787	0.626199	-0.000503	-0.003373	-0.779656	img__0_1588261831835872800.png
1588261830441	0.074131	0.023678	-1.568204	0.579086	-0.000928	-0.003328	-0.815259	img__0_1588261831921231100.png
1588261830534	0.082248	0.024240	-1.551341	0.541103	-0.001322	-0.003261	-0.840949	img__0_1588261832013698800.png
1588261830627	0.090462	0.024312	-1.520986	0.514412	-0.001628	-0.003185	-0.857536	img__0_1588261832105908300.png
1588261830714	0.098181	0.023917	-1.480523	0.496929	-0.001844	-0.003116	-0.867784	img__0_1588261832192020100.png
1588261830801	0.105893	0.023021	-1.435178	0.484955	-0.002004	-0.003054	-0.874532	img__0_1588261832280835400.png
1588261830885	0.113295	0.021549	-1.404334	0.478535	-0.002121	-0.003001	-0.878061	img__0_1588261832366401000.png
1588261830975	0.121146	0.019271	-1.390433	0.476214	-0.002210	-0.002955	-0.879322	img__0_1588261832454888100.png
1588261831062	0.128635	0.016380	-1.395877	0.477385	-0.002268	-0.002923	-0.878686	img__0_1588261832542325800.png
1588261831149	0.136014	0.012812	-1.419842	0.480993	-0.002303	-0.002903	-0.876717	img__0_1588261832628595300.png
1588261831233	0.143011	0.008711	-1.457493	0.485956	-0.014368	-0.009577	-0.873812	img__0_1588261832714332500.png
1588261831317	0.148630	0.002041	-1.489743	0.487389	-0.096192	-0.055263	-0.866109	img__0_1588261832798904900.png
1588261831410	0.147513	-0.017705	-1.510701	0.484960	-0.165387	-0.094216	-0.853572	img__0_1588261832889840700.png
1588261831497	0.134748	-0.055903	-1.513678	0.489648	-0.143649	-0.081995	-0.856088	img__0_1588261832975355800.png
1588261831581	0.112468	-0.109664	-1.502471	0.495999	-0.081999	-0.047245	-0.863151	img__0_1588261833060624200.png
1588261831671	0.081943	-0.178702	-1.480530	0.498905	-0.044864	-0.026476	-0.865090	img__0_1588261833150822300.png
1588261831758	0.048797	-0.251853	-1.450853	0.500312	-0.025074	-0.015477	-0.865344	img__0_1588261833236724700.png
1588261831842	0.014955	-0.325883	-1.414638	0.501135	-0.014343	-0.009540	-0.865198	img__0_1588261833323217400.png
1588261831935	-0.023628	-0.410095	-1.366222	0.501752	-0.007783	-0.005925	-0.864957	img__0_1588261833415026500.png
1588261832028	-0.062806	-0.495732	-1.311515	0.502197	-0.004280	-0.004001	-0.864734	img__0_1588261833507570800.png
1588261832112	-0.098429	-0.573865	-1.259478	0.502508	-0.002545	-0.003050	-0.864563	img__0_1588261833594373300.png
1588261832205	-0.137952	-0.660945	-1.199588	0.502787	-0.001484	-0.002470	-0.864406	img__0_1588261833685689000.png
1588261832286	-0.172364	-0.737153	-1.146793	0.502990	-0.000973	-0.002191	-0.864289	img__0_1588261833766087500.png
1588261832373	-0.209257	-0.819361	-1.101852	0.503180	-0.000660	-0.002021	-0.864179	img__0_1588261833853240200.png
1588261832457	-0.244761	-0.899134	-1.094103	0.503344	-0.000491	-0.001929	-0.864084	img__0_1588261833936832500.png
1588261832547	-0.282636	-0.985050	-1.137213	0.503503	-0.000390	-0.001874	-0.863991	img__0_1588261834026301400.png
1588261832634	-0.319075	-1.068500	-1.225210	0.503647	-0.000336	-0.001845	-0.863908	img__0_1588261834114158100.png
1588261832718	-0.354101	-1.149395	-1.343606	0.503779	-0.000307	-0.001829	-0.863831	img__0_1588261834200547200.png
1588261832805	-0.390220	-1.233483	-1.494029	0.503910	-0.000289	-0.001820	-0.863754	img__0_1588261834285200500.png
1588261832889	-0.424949	-1.314938	-1.659245	0.504033	-0.000280	-0.001815	-0.863683	img__0_1588261834370235900.png
1588261832976	-0.460802	-1.399488	-1.825270	0.504158	-0.000274	-0.001813	-0.863610	img__0_1588261834454062800.png
1588261833063	-0.496549	-1.484193	-1.976345	0.504281	-0.000271	-0.001811	-0.863538	img__0_1588261834542783800.png
1588261833138	-0.527279	-1.557339	-2.094813	0.504385	-0.000269	-0.001810	-0.863477	img__0_1588261834620625400.png
1588261833222	-0.561603	-1.639401	-2.215001	0.504502	-0.000268	-0.001810	-0.863409	img__0_1588261834704412000.png
1588261833318	-0.600706	-1.733367	-2.336704	0.504634	-0.000267	-0.001810	-0.863332	img__0_1588261834798627700.png
