TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1588273606285	0.000000	0.000000	-0.146496	1.000000	0.000000	0.000000	0.000012	img__0_1588273612023115200.png
1588273606369	0.000004	-0.000004	-0.153333	1.000000	-0.000366	-0.000367	0.000020	img__0_1588273612107236600.png
1588273606456	0.000085	-0.000087	-0.203239	1.000000	-0.000698	-0.000700	0.000062	img__0_1588273612192529000.png
1588273606540	0.000316	-0.000321	-0.295282	0.999997	-0.000891	-0.000895	-0.001868	img__0_1588273612278551600.png
1588273606630	0.000736	-0.000743	-0.414718	0.999823	-0.000996	-0.001021	-0.018779	img__0_1588273612365566600.png
1588273606717	0.001302	-0.001314	-0.535608	0.998446	-0.001045	-0.001091	-0.055701	img__0_1588273612453711500.png
1588273606801	0.002004	-0.002032	-0.657713	0.993928	-0.001072	-0.001122	-0.110024	img__0_1588273612539698400.png
1588273606885	0.002858	-0.002931	-0.786969	0.983435	-0.001097	-0.001121	-0.181254	img__0_1588273612624009300.png
1588273606969	0.003856	-0.004034	-0.926887	0.963851	-0.001128	-0.001089	-0.266438	img__0_1588273612707000000.png
1588273607053	0.004976	-0.005361	-1.078979	0.932673	-0.001169	-0.001027	-0.360719	img__0_1588273612790273800.png
1588273607134	0.006139	-0.006861	-1.236016	0.890086	-0.001217	-0.000942	-0.455790	img__0_1588273612872719800.png
1588273607218	0.007389	-0.008650	-1.408220	0.832091	-0.001272	-0.000829	-0.554638	img__0_1588273612954333100.png
1588273607302	0.008638	-0.010678	-1.590191	0.760146	-0.001327	-0.000696	-0.649751	img__0_1588273613037947900.png
1588273607389	0.009883	-0.013011	-1.784995	0.679436	-0.001384	-0.000529	-0.733733	img__0_1588273613125725800.png
1588273607482	0.011128	-0.015680	-1.977338	0.607510	-0.001448	-0.000323	-0.794311	img__0_1588273613220287600.png
1588273607566	0.012146	-0.018222	-2.135533	0.558606	-0.001495	-0.000144	-0.829432	img__0_1588273613302452800.png
1588273607653	0.013066	-0.020967	-2.284506	0.521106	-0.001527	0.000017	-0.853491	img__0_1588273613389542200.png
1588273607737	0.013807	-0.023707	-2.414531	0.494658	-0.001543	0.000145	-0.869087	img__0_1588273613476063800.png
1588273607824	0.014408	-0.026621	-2.535393	0.474803	-0.001550	0.000249	-0.880091	img__0_1588273613560417600.png
